longitude,latitude,CWP_NAME,STATE_WATER_BODY_NAME
-93.46991,41.69827,BONDURANT CITY OF STP,
-94.545474,42.021555,SCRANTON CITY OF STP,
-94.43055,41.22917,ORIENT STP (SIRWA),
-90.6464,41.8166,GRAND MOUND CITY OF STP,
-91.0094,42.2953,CASCADE CITY OF STP,
-103.724361,44.553556,ST. ONGE SEWER & WATER,Unnamed Trib of False Bottom Creek
-91.385,42.92972,SAINT OLAF CITY OF STP,
-77.99085,35.35175,GOLDSBORO CITY-BIOSOLIDS COMPOST FACILITY,
-93.528333,46.091806,WAHKON,KNIFE R
-88.5316,41.65383,"PLANO STP, CITY OF",BIG ROCK CREEK
-99.843583,31.204694,CITY OF EDEN WWTP,HARDEN BRANCH; BRADY CREEK; SAN SAB
-80.771528,41.154694,MAHONING CO MEANDER CREEK WWTP,MEANDER CREEK
-84.101705,33.92551,GWINNETT CO BEAVER/SWEETWATER,SWEETWATER CRK/UPPER OCMULGEE RB
-86.526667,30.650833,F-35 CONTROL TOWER (AF PROJECT,
-89.945111,34.233972,"POPE SEWER DISTRICT, TOWN OF COURTLAND",LONG CREEK
-80.52932,41.55177,ODNR PYMATUNING STATE PARK,Pymatuning Reservoir
-86.551389,30.474722,JSF ACADEMIC TRAINING CENTER,
-95.6997,29.81491,HARRIS COUNTY MUD 238 WWTP,"HCFCDD U101-01-00, S MAYDE CREEK"
-97.041639,31.2085,CITY OF LOTT WWTP,BONE BR/LITTLE DEER CRK/DEER CRK/BR
-95.549556,30.12125,LONDONDERRY WWTP,"METZLER CREEK, CANNON GULLY, WILLOW"
-103.644694,30.398944,CITY OF ALPINE WWTP,UNNAMED TRIBUTARY; ALPINE CREEK
-97.825,33.55,UNKNOWN,810
-97.851944,33.540556,UNKNOWN,810
-95.905917,29.68775,CITY OF FULSHEAR - WWTP,PIPELINE TO AN UNMANED TRI;UNION
-95.420472,29.956306,1000 FT W IH 45,1006/GREENS BAYOU
-94.944769,32.974987,DRY CREEK WWTP,"DRY CREEK, BIG CYPRESS CREEK BELOW"
-97.006583,28.752361,VICTORIA REGIONAL WWTP,GUADALUPE RIVER BELOW SAN MARCOS RI
-75.17425,44.610361,CANTON (V) WWTP,GRASS R
-86.544444,30.460556,HOUSING DEMOLITON - PHASE 8,
-122.67891,48.220001,COUPEVILLE STP,
-82.41186,29.62056,"GAINESVILLE, CITY OF - GRU/ KANAPAHA WRF",LAKE KANAPAHA
-80.91715,29.03042,"SMYRNA BEACH, CITY OF - NEW SMYRNA BEACH WRF",INDIAN RIVER NORTH
-81.672903,38.366764,SOUTH CHARLESTON WWTW,KANAWHA RIVER
-81.421461,28.669197,ALTAMONTE SPRINGS/SWOFFORD WAT,Little Wekiva R Class III Fresh WBID 2987
-92.04983,41.79711,MARENGO CITY OF STP,
-93.99924,41.53021,DESOTO CITY OF STP,
-94.06135,42.25006,DAYTON CITY OF STP,
-93.54127,43.41698,LAKE MILLS CITY OF STP,
-95.22927,40.64214,COIN CITY OF STP,
-109.878408,31.411156,MULE GULCH WWTP,MULE GULCH IN THE RIO YAQUI BASIN
-100.287983,43.933484,VIVIAN SANITARY DISTRICT,Medicine Creek
-83.454093,39.501778,FLAKES FORD ESTATES,PAINT CREEK
-97.721675,28.386077,MOORE STREET WWTP,"POESTA CREEK, ARANSAS RIVER ABOVE T"
-66.007108,17.9933,PRASA PATILLAS WWTP,RIO PATILLAS
-96.392039,33.520858,CITY OF WHITEWRIGHT WWTP,BOIS D'ARC CREEK; RED RIVER
-96.1033,42.23429,HORNICK CITY OF STP,
-92.23917,41.46838,"KESWICK, CITY OF STP",
-95.361028,29.941889,NORTH BELT UD WWTF,"GREENS BAYOU, #1016 SAN JACINTO RIV"
-97.294167,31.216278,CITY OF TROY WWTP,KINGS BRANCH CREEK; BIG ELM CREEK
-92.500136,30.029096,GUEYDAN STP,5B
-74.98739,39.899002,CHERRY HILL TOWNSHIP,COOPER R.
-75.074339,39.832058,MARDALE WASTEWATER TRTMT PLT,SIGNEY RUN
-96.513028,29.02775,GANADO WWTF,LAKE TEXANA
-119.211111,34.147222,"NFESC, SEAWATER DESALINATION TEST FACILITY",PORT HUENEME HARBOR
-82.97233,39.68976,WALNUT HEIGHTS SUBDIV,Walnut Creek
-81.53463,39.94179,ODOT REST AREA 5-29,Unnamed Tributary to Wills Creek
-80.66982,40.41494,MAPLEWOOD SUBDIV,North Fork of Wills Creek
-80.577778,28.500556,HAZARDOUS WASTE STORAGE FACILI,
-87.086278,39.863389,LITTLE RACCOON RSD,RACCOON CR (LITTLE) TO BIG RACCOON
-93.379444,40.114667,GALT WWTP,L. Medicine Cr.
-83.1875,37.273056,HAZARD STP,KENTUCKY RIVER / NORTH FORK
-90.345278,35.228611,"CRAWFORDSVILLE, CITY OF-STP","ALLIGATOR BU,DTCH 19, 15 MI BU,BLACKFSH BU,"
-97.55058,48.9851,NECHE CITY OF,Pembina
-93.591222,40.060417,TRENTON MUNICIPAL UTILITIES WWTP,Muddy Cr.
-94.949889,30.697083,CITY OF LIVINGSTON WWTP,"CHOATES CREEK, LONG KING CREEK, TRI"
-74.253028,41.497639,MONTGOMERY (T) SD#1 STP,WALLKILL R
-83.656056,31.465194,TY TY WPCP,TY TY CK TR/WARRIOR CR TR/LITTLE RIVER TR/WITHLACO
-80.57462,41.20957,RON CO RENTALS,UT to Little Yankee Run
-97.655222,32.96925,CITY OF SPRINGTOWN - WWTP,WALNUT CREEK; THENCE TO EAGLE MOUT.
-92.97235,42.73946,DUMONT CITY OF STP,
-93.465778,36.8095,GALENA WWTF,Pine Run
-83.155111,41.078833,SENECA CO SENECA COUNTY FACILI,GIBSON RUN CREEK
-82.014194,40.986167,BURBANK VILLAGE,KILLBUCK
-109.72325,32.841306,SAFFORD WRP,GILA RIVER
-110.558889,34.392222,APACHE - SITGREAVES NF,UNNAMED WASH
-90.599167,41.649722,ELDRIDGE CITY OF STP (BUTTRMLK),
-114.568611,35.223056,KATHERINE LANDING WTP,LAKE MOHAVE
-91.4094,41.9153,MOUNT VERNON CITY OF STP,
-74.4476,39.3762,ACUA WASTEWATER TREATMENT PLAN,
-90.7525,46.798139,MADELINE SANITARY DISTRICT,L SUPERIOR
-77.759168,40.953672,MID-CENTRE COUNTY SEWER SYSTEM STP,Unnamed Tributary of Bald Eagle Creek
-105.320444,31.163528,SIERRA BLANCA WWTF,UNAMED DRAINAGE SWALE; BLANCA DRAW
-98.380861,31.838194,CITY OF GUSTINE WWTP,SOUTH LEON RIVER; PROCTOR LAKE
-89.233333,38.683333,DEPARTMENT OF THE ARMY,CARLYLE LAKE
-78.1764,38.6878,RAPPAHANNOCK COUNTY ELEMENTARY,UNNAMED TRIB. TO RUSH RIVER
-91.46399,43.507,EITZEN,WINNEBAGO CR AND LAND
-97.86681,48.68989,MOUNTAIN CITY OF,Park
-81.1765,41.506278,GEAUGA CO INFIRMARY CREEK,UT  W BR. CUYAHOGA
-94.400744,37.844844,NEVADA,L. Dry Wood Cr.
-98.675338,33.941485,CITY OF IOWA PARK WWTP,"UNNAMED TRIB, BUFFALO CREEK"
-100.928333,35.5725,CITY OF PAMPA WWTP,"RED DEER CREEK, CANADIAN RIVER BELO"
-97.410556,30.715722,CITY OF GRANGER WWTP,UNNAMED TRIBUTARY OF WILLIS CREEK
-94.433583,35.240639,"BONANZA, TOWN OF","TRIB,WELLS CR,POTEAU R,ARKANSAS R"
-72.991771,41.668431,PLYMOUTH WPCF,PEQUABUCK RIVER
-93.958543,32.691839,TOWN OF MOORINGSPORT,10C
-98.218889,26.305278,CITY OF MCALLEN NORTH WWTP,HIDALGO CO DRAINAGE DITCH NO. 1
-70.992129,41.590099,DARTMOUTH WPCF,BUZZARD'S BAY
-96.72329,41.83448,WEST POINT WASTEWATER TREATMENT FACILITY,ELKHORN RIVER
-83.406361,33.876417,OCONEE COUNTY WPCP,CALLS CREEK TRIB/OCONEE RIVER BASIN
-95.363857,42.016566,DENISON MUNICIPAL UTILITIES-STP,
-93.37,41.66583,MITCHELLVILLE CITY OF STP,
-95.095389,30.336,WEST WWTP,EAST FORK SAN JACINTO RIVER
-81.8819,41.41542,NORTH OLMSTED WWTP,Rocky River
-104.853,39.548,MERIDIAN METROPOLITAN DISTRICT,MERIDIAN LAKE TO LAND APP
-89.005,39.693333,"MACON STP, CITY OF",WILLOW CREEK
-89.605278,39.184722,CITY OF LITCHFIELD - YEAGER LAKE STP,WEST FORK SHOAL CREEK
-89.051667,41.223333,VILLAGE OF TONICA STP,BAILEY CREEK
-88.035,39.665,OAKLAND WWTF,HOG BRANCH
-71.595363,44.484948,LANCASTER W T P,CONNECTICUT RIVER
-122.384167,37.637222,"SFIA, MEL LEONG SANITARY AND INDUSTRIAL TREATMENT PLANTS",Lower San Francisco Bay
-87.748333,38.703333,"BRIDGEPORT STP, CITY OF",INDIAN CREEK
-94.00875,39.734528,"HAMILTON, CITY OF",TRIB TOM CR
-80.299583,41.598444,CONNEAUT LAKE JOINT MUNICIPAL AUTHORITY STP,CONNEAUT OUTLET IN WATERSHED 16-D
-84.447972,34.102722,FITZGERALD CREEK WPCP,LITTLE RIVER TO ALLATOONA-COOSA RB
-92.635278,34.316389,"POYEN, CITY OF-MSTP","TRIB,BIG CK,FRANCOIS CK,SALINE RV,OUACHITA RV"
-86.780556,35.454518,LEWISBURG STP,BIG ROCK CREEK AT MILE 16.8
-84.517417,32.327389,BUENA VISTA WPCP,
-74.5375,42.156111,FLEISCHMANNS (V) WWTF,BUSH KILL
-84.128528,33.042611,BARNESVILLE (WPCP),TOBESOFKEE CR- OCUMULGEE
-121.461667,38.4485,SACRAMENTO REGIONAL WWTP,Sacramento River
-93.503389,37.795639,FLEMINGTON WWTF,Panther Cr.
-94.012333,40.105306,COFFEY WWTF,Cypress Cr.
-86.767861,40.107222,DARLINGTON MUNICIPAL WWTP,SUGAR CR (WABASH) VIA HONEY CREEK
-83.15183,40.52561,NORTH QUARRY SUBDIVISION,Honey Creek to Little Scioto River
-74.183756,41.066207,USATC AND FORT DIX (MAHWAH),RAMAPO R.
-74.292647,40.494549,MELROSE STP,RARITAN BAY
-79.21145,36.53082,MILTON WWTP,
-82.395611,33.205333,"WRENS,  CITY OF",BRUSHY CRK TRIB/BRIER CRK/SAV RIVER BASIN
-83.1856,40.4406,PROSPECT WWTP,SCIOTO RIVER
-81.33127,41.46253,SURREY DOWNS WWTP,Silver Creek
-83.8015,40.08575,URBANA WPCF,Mad River
-91.412111,39.122472,MIDDLETOWN CITY LAGOON,Coon Cr.
-89.114806,31.687028,LAUREL POTW NUMBER 2,DIR INTO TALLAHALA CREEK
-75.307452,38.777861,MILTON WATER RECLAMATION FACILITY,
-75.209889,43.443083,FORESTPORT (T) WWTP,BLACK R
-86.899611,40.197306,LINDEN MUNICIPAL WWTP,SUGAR CR (WABASH) VIA STODDARD DITC
-86.87551,38.87471,"CRANE DIV., NAVAL SURFACE WARFARE CTR",BOGGS CR. TURKEY CR. L. SULPHUR CR.
-78.864167,42.788611,ECSD#3 - SOUTHTOWNS ADVANCED WWTP,LAKE ERIE
-106.09101,39.57469,FRISCO SANITATION DISTRICT WWTF,MINERS CRK/WETLANDS/DILLON RESERVR
-113.185278,46.678056,TOWN OF DRUMMOND WWTP,CLARK FORK RIVER
-96.735417,43.812,DELL RAPIDS - CITY OF,BIG SIOUX RIVER
-84.109091,36.369523,LAFOLLETTE STP,BIG CR MI 17.9
-92.150692,32.463202,"WEST MONROE, CITY OF- WASTEWATER TREATMENT PLANT",OUACHITA RIVER
-91.259583,43.800139,LA CROSSE CITY WWTF,MISSISSIPPI R
-84.827111,34.280167,BARTOW COUNTY - TWO RUN CREEK WPCP,TWO RUN CRK TRIB/ETOWAH RIVER-COOSA RB
-81.25453,32.34107,"SPRINGFIELD, WPCP",EBENEZER CREEK TRIBUTARY-SAV RB
-83.335139,34.597111,CITY OF TOCCOA WPCP,TOCCOA CR TO TUGALOO RIVER-SAV RB
-81.751389,30.2375,JACKSONVILLE HEIGHTS WWTF,FISHING CREEK
-82.21008,41.12866,FINDLEY STATE PARK WWTP,Findley Lake
-90.785111,38.488444,FRANKLIN COUNTY PWSD #3,               BRUSH CREEK
-96.699194,36.109444,YALE WATER & SEWAGE TRUST WWTF,620900 Mud Ck/Cimarron R
-88.64825,33.414528,ARTESIA POTW,TRIB OF CATALPA CREEK
-82.928639,40.815917,MORTON SUBDIV WWTP,SANDUSKY RIVER
-82.46497,36.82654,DUNGANNON STP,CLINCH RIVER
-74.779333,40.335333,STONY BROOK RSA,STONY BROOK
-75.281844,39.976253,U S POSTAL SERV,COBBS CREEK
-79.892505,40.32763,GLASSPORT BORO STP,MONONGAHELA RIVER
-71.442502,41.752601,VEOLIA WATER-CRANSTON WPCF,PAWTUXET RIVER
-112.623611,46.004167,ROCKER WWTP,SILVER BOW CREEK
-94.857806,36.933083,"COMMERCE, CITY OF",121600 Tar Creek/Neosho River
-84.982389,41.627417,ANGOLA WWTP,PIGEON CREEK VIA MUD CREEK VIA H.D. WOOD DITCH
-91.273876,47.294877,SILVER BAY,L SUPERIOR
-95.059111,31.64625,CITY OF ALTO WWTP,"ALTO BRANCH, LARRISON CREEK, NECHES"
-94.251417,33.349722,CITY OF REDWATER WWTP,"UNNAMED TRIB, WRIGHT PATMAN LAKE"
-96.637428,47.77853,CROOKSTON WASTEWATER FACILITY,RED L R
-91.348,43.764,HOKAH,ROOT R
-91.245861,34.028528,USACE-ARKANSAS POST,AR RIVER
-96.777583,32.73823,CENTRAL WWTF,SEG 0805 TRINITY RIVER BASIN
-82.41218,40.03473,HEATH WWTP,South Fork Licking River
-95.777722,29.754667,HARRIS-FT.BEND CO MUD 5  WWTP,FT BEND CO CONTROL DITCH V-A-B
-85.626667,36.989722,EDMONTON STP,LITTLE BARREN / SOUTH FORK
-88.623889,36.7525,MAYFIELD STP,MAYFIELD CRK
-89.19521,44.93715,BIRNAMWOOD WASTEWATER TREATMEN,RAILROAD CR VIA
-89.209778,42.663083,FOOTVILLE WWTF,ROCK R LOWER VIA
-120.715489,47.80999,LAKE WENATCHEE POTW,
-119.9,46.2,GRANDVIEW POTW,
-82.915722,39.47646,KINGSTON STP,BLACKWATER CREEK
-85.2253,40.6617,PONETO WWTP,WABASH R VIA ROCK CREEK
-83.142333,34.402528,CITY OF LAVONIA - UNAWATTI CRK,UNAWATTI CRK TRIB/BROAD RIVER TRIB- SAV RB
-83.455806,34.264194,COMMERCE (DAVIS HOUSE WPCP),CROOK CR/GROV/HUDSON/BROAD RIVER TR
-77.8375,38.305278,LOCUST GROVE ELEMENTARY SCHOOL,CORMACK RUN
-86.699167,30.416111,SOF SPECIAL TACTICS GROUP FACI,
-90.26591,29.973815,"KENNER, CITY OF",MISSISSIPPI RIVER
-92.447222,31.316667,"PINEVILLE, CITY OF- WASTEWATER TREATMENT PLANT",RED RIVER
-93.239444,30.207222,"LAKE CHARLES, CITY OF",CONTRABAND BAYOU TO CALCASIEU
-97.87956,42.863461,"SPRINGFIELD, CITY OF",Missouri River
-89.631667,38.508333,"DAMIANSVILLE STP, VILLAGE OF",UNNAMED TRIB TO SUGAR CREEK
-103.77655,48.90934,FORTUNA CITY OF,Upper Souris
-83.238056,35.349167,TWSA CLASS A EQ RESIDUALS PRODUCTION FACILITY AND DISTRIBUTION PROGRAM,
-107.854444,48.373333,MALTA SEWAGE TREATMENT LAGOONS,MILK RIVER
-75.185167,43.322667,REMSEN (V) WPCP,CINCINNATI CK
-101.49726,46.724845,ALMONT CITY OF,Lower Heart
-77.106389,39.208889,OLNEY FEDERAL SUPPORT CENTER (OFSC),UPPER MONOCACY RIVER MONTGOMERY COUNTY
-84.1625,39.275,WARREN CO DALE ACRES WWTP,RITTER CREEK
-122.595423,47.337974,GIG HARBOR STP,
-123.27718,47.05461,MCCLEARY STP,
-122.39084,47.81167,EDMONDS STP,
-122.349167,48.411667,MT VERNON WWTP,
-123.606769,46.967557,MONTESANO STP,
-122.89778,47.09944,SEASHORE VILLA STP,
-81.7882,26.2661,COLLIER COUNTY N.REGIIONAL WRF,"Naples Bay, Cocohatchee R, Class III Marine 3278"
-94.431972,38.701528,PECULIAR WWTP,E. Br. S. Grand R.
-80.64267,28.31538,"COCOA BEACH, CITY OF - COCOA BEACH WRF","Class III Marine, WBID 3057A, Banana R"
-93.759417,38.783556,WARRENSBURG WEST WWTP,Post Oak Cr.
-80.618889,40.514444,HANCOCK CNTY PSD WWTP,Ohio River
-112.957,46.1345,SOUTHWEST MT COMMUNITY FEDERAL CREDIT UNION - NEW BUILDING,WARM SPRINGS CREEK
-82.04563,39.54161,KNOLLWOOD VILLAGE SUBDIV WWTP,Hargus Creek
-157.961453,21.390206,HECO WAIAU GENERATING STATION,"PEARL HARBOR, PEARL HARBOR, EAST LOCH"
-73.7425,40.778861,BELGRAVE WPCP,LITTLE NECK BAY
-71.519237,43.181749,CONCORD-HALL ST CITY OF,MERRIMACK RIVER
-74.000417,40.787879,WEST NEW YORK INTERIM WTF,HUDSON RIVER
-111.383333,42.483333,"GEORGETOWN, CITY OF - GEORGETOWN WWTP","UNNAMED DITCH, BEAR RIVER"
-74.024551,41.460967,NEW WINDSOR (T) STP,MOODNA CK
-78.491667,37.037778,KEYSVILLE WWTP,ASH CAMP CREEK
-120.91822,47.18521,CLE ELUM POTW,
-117.408,46.6549,LOWER GRANITE LOCK AND DAM,SNAKE RIVER
-79.626389,37.244444,BEDFORD COUNTY SCHOOLS - STAUN,UNNAMED STREAM TO SHOULDER RUN
-89.059722,33.001917,"NOXAPATER POTW, NORTH",TALLAHAGA CREEK
-88.397778,37.133333,SMITHLAND STP,CUMBERLAND RIVER
-79.227222,35.547778,SANFORD CITY - BIG BUFFALO WWTP,
-124.0732,42.8876,POWERS STP,COQUILLE RIVER (SOUTH FORK)
-86.38768,40.74764,LOGANSPORT MUNICIPAL WWTP,OHIO RIVER/WABASH RIVER
-91.190833,30.424444,"BATON ROUGE, CITY OF",MISSISSIPPI RIVER
-93.297114,32.167103,HALL SUMMIT WTP,RED RIVER
-84.74694,39.26,MIAMI WHITEWATER FOREST,Dry Fork of Whitewater River
-81.118304,40.953772,ALLIANCE WWTP,None
-114.27143,43.48621,"HAILEY, CITY OF - WOODSIDE WWTF",BIG WOOD RIVER
-81.64545,39.31847,RIVERVIEW ESTATES WWTP & SEWER,LITTLE HOCKING RIVER
-90.067722,44.808083,STRATFORD VILLAGE OF,BIG EAU PLEINE R
-90.055091,35.191756,MEMPHIS-MAYNARD C. STILES,MISSISSIPPI RV
-81.69663,40.45696,BALTIC WWTP,Brush Run Creek
-80.85806,41.01606,DIEHL LAKE COLLECTION & WWTP,Meander Creek
-79.51569,40.81203,KITTANNING BOROUGH STP,Allegheny River
-93.989722,30.1225,ORANGE COUNTY WCID #1,SEG 0601 ANDERSON GULLY
-121.714722,38.662778,"WOODLAND, CITY OF, WATER POLLUTION CONTROL FACILITY",TULE CANAL
-79.524767,40.781175,FORD CITY MUNICIPAL SEWAGE DISPOSAL AUTHORITY WWTP,Allegheny River
-89.873333,40.83,BRIMFIELD SD STP,TIBER CREEK
-80.628333,34.235278,CAMDEN WWTF,WATEREE RV
-89.286667,38.606111,"HUEY STP, VILLAGE OF",UNNAMED TRIB TO LOST CREEK
-88.505,40.999722,"ODELL STP, VILLAGE OF",MAZON RIVER
-80.7031,32.3528,US MARINES/PARRIS ISLAND DEPOT,Beaufort River
-87.98417,30.96389,LEMOYNE WASTEWATER TRMT PLANT,MOBILE RIVER
-90.607222,39.280278,"KAMPSVILLE STP, VILLAGE OF",ILLINOIS RIVER
-85.525556,39.786667,KNIGHTSTOWN WWTP,BIG BLUE RIVER TO DRIFTWOOD RIVER
-72.42563,42.281579,BELCHERTOWN W W T P,LAMPSON BROOK
-94.347194,34.025333,"DEQUEEN, CITY OF","TRIB,BEAR CR,ROLLING FORK R,LITTLE R"
-83.363333,33.935,NORTH OCONEE WRF,
-105.306667,39.521944,"CONIFER SANITATION ASSN, INC.",UNNMD GULCH TO N TURKEY CREEK
-104.839167,39.602222,LONE TREE CREEK WWTP,LONE TREE CREEK
-75.760556,42.100306,PINE VALLEY SUBDIV SD#11-RAISH,PARK CK TR
-76.287453,40.376203,MYERSTOWN - ELCO WWTF,Tulpehocken Creek
-84.6975,39.545,WOODLAND COUNTRY MANOR,Unamed tributary of Harkers Run
-70.839098,43.159895,DOVER/HUCKLEBERRY HILL W W T F,PISCATAQUA RIVER
-106.65075,47.834806,US ARMY COE FT PECK PROJ VALLEY COUNTY EWM PESTICIDE,VALLEY AND MCCONE COUNTIES
-83.616812,39.927599,SOUTH VIENNA STP,Beaver Creek
-82.11028,40.02139,ODNR DILLON STATE PARK BEACH,Dillon Lake
-83.811211,40.769309,ADA WWTP,Grass Creek
-72.621998,42.153676,CHICOPEE W P C,CONNECTICUT & CHICOPEE RIVERS
-93.309667,36.597167,USCOE TABLE ROCK DAM AND POWERHOUSE,Lake Taneycomo
-95.189639,30.044917,KINGWOOD CENTRAL WWTP,"BEN'S BRANCH, LAKE HOUSTON"
-97.38722,30.552978,MUSTANG CREEK WWTP,MUSTANG CREEK;BRUSHY CREEK
-95.236278,29.602583,CITY OF HOUSTON,HCFC DITCH UNNAMED CLEAR CREEK/1102
-89.879861,37.102361,ADVANCE WWTF EAST,
-92.481,38.769028,JAMESTOWN N WWTF,Factory Cr.
-82.87492,40.21865,GALENA WWTP,Big Walnut Creek
-106.519444,47.989056,US ARMY COE FORT PECK PROJECT - DUCK CREEK ROAD,FORT PECK RESERVOIR
-76.121083,43.241278,BIG BAY SD,ONEIDA L
-81.454444,37.711389,GLEN ROGERS PSD,LAUREL FORK
-91.5339,41.5483,HILLS CITY OF STP,
-95.746215,44.072886,SLAYTON,BEAVER CR
-91.513639,38.71725,RHINELAND,               MODOC CR
-90.711083,37.131806,PIEDMONT WWTF,McKenzie Cr.
-81.673056,38.366667,SOUTH CHARLESTON SANITARY BD,KANAWHA
-82.50509,38.383539,SPRING VALLEY PSD,Ohio River
-95.697447,29.773007,BAKER ROAD MUD ACADEMY DEV.,SEG 1014 SAN JACINTO RIVER BASIN
-92.9164,41.7064,KELLOGG CITY OF STP,
-92.57511,41.9544,TAMA CITY OF STP,
-95.242361,35.113583,HASKELL CO. RWD #2,220200040060 Beaver Ck/San Bois
-94.432139,30.914361,CITY OF COLMESNEIL WWTP,"MILL BRANCH, BILLIAMS CREEK, NECHES"
-83.45825,34.255972,COMMERCE HOLIDAY INN WPCP,CROOK/GROVE/HUDSON/BROAD RIVER SAVANNAH RB
-91.233718,30.299916,"PLAQUEMINE, CITY OF -NORTH WASTEWATER TREATMENT PLANT",SEG 0703 LOWER MISSISSIPPI R/B
-68.5856,44.4117,BLUE HILL WWTF,Blue Hill Bay
-81.55706,39.28069,PARKERSBURG UTILITY BD,OHIO RIVER
-93.967472,39.255722,RICHMOND SOUTH WWTP,Willow Cr.
-91.984389,39.484,PARIS WWTF,
-91.33309,40.74743,DENMARK SANITARY DISTRICT STP,
-90.544194,38.16025,DE SOTO WWTP,Joachim Cr.
-111.30475,47.437722,WESTERN FEDERAL LANDS OMAD 18(47) OMAD 18(50) MINUTEMAN MISSILE BASE ROADS AND C,MISSOURI RIVER ETC
-87.431861,39.428917,"TERRE HAUTE WWTP, CITY OF",OR/WABASH RIVER
-92.318944,39.026583,"BCSD, WAGON TRAIL HEIGHTS WWTF",Rocky Fk.
-74.711,40.81625,CLOVERHILL STP,DRAKES BR.
-82.425833,34.6825,REWA/GROVE CREEK WWTP,GROVE CK
-85.499389,40.61175,VAN BUREN WWTP,SALAMONIE R VIA BIG BLACK CREEK
-94.6,48.716667,BAUDETTE,RAINY R
-77.953609,39.451488,"MARTINSBURG, CITY OF",Tuscarora Creek/Opequon Creek/Potom
-95.813083,29.525194,CITY OF ROSENBERG WWTF,SEABOURNE CREEK/BIG CREEK
-97.827383,47.501783,FINLEY CITY OF,Goose
-96.90205,46.069527,HANKINSON CITY OF,Western Wild Rice
-93.240861,38.728861,SEDALIA N WWTF,Sewer Br.
-97.092338,43.990834,"MADISON, CITY OF","SILVER CREEK, LAKE MADISON"
-84.875,38.218056,FRANKFORT MUNICIPAL STP,KENTUCKY RIVER
-95.020556,40.742778,CLARINDA CITY OF STP,
-93.5217,41.795,ELKHART CITY OF STP,
-91.4147,42.8606,ELKADER CITY OF STP,
-93.082535,42.355,ELDORA CITY OF STP,
-88.60775,34.499583,BALDWYN POTW,TWENTY MILE CREEK
-89.07246,32.70068,CHOCTAW UTIL TUCKER LAGOON,UNNAMED BRANCH TO CUSHTUSIA CANAL
-69.480556,45.283889,MONSON UTILITIES DISTRICT SUBS,Groundwater
-68.123333,47.284722,GRAND ISLE WWTF,St John River
-94.34991,42.58148,CLARE CITY OF STP,
-74.08292,40.791489,GUTTENBERG TOWN OF,HUDSON RIVER`
-112.582665,33.350042,WASTEWATER TREATMENT PLANT,ARLINGTON CANAL
-120.558028,41.473306,ALTURAS WWTP,Pit River
-88.3244,42.5204,PELL LAKE SANITARY DIST NO.1,
-96.846056,44.87,GOODWIN - TOWN OF,UNNAMED TRIB OF STRAY HORSE CRK
-66.6055,18.2153,PRASA - JAYUYA WWTP (NEW),RIO GRANDE DE JAYUYA
-102.730821,46.865267,DICKINSON CITY OF,Upper Heart
-121.640089,45.722359,US FISH AND WILDLIFE SERVICE - LITTLE WHITE SALMON NATIONAL FISH HATCHERY,LITTLE WHITE SALMON RIVER
-84.517556,41.960556,NORTH ADAMS WWSL,ST JOE RIVER VIA N. ADAMS DRAIN #3
-87.037194,41.311,KOUTS MUNICIPAL WWTP,KANKAKEE R VIA BENKIE DITCH
-91.472806,38.917607,NEW FLORENCE,               TRIB SMITH BRANCH
-83.13639,41.50417,OAK HARBOR WWTP,Portage River
-75.649861,44.590472,MORRISTOWN (V) WWTF,ST LAWRENCE R
-84.522222,38.219444,GEORGETOWN STP #2,LANES RUN
-78.896978,41.783949,ALLEGHENY NAT FOREST - KIASUTHA RECREATION AREA STP,Allegheny River
-83.340278,43.327778,MAYVILLE WWSL,RICH INTERCOUNTY DRAIN V STORM DRN
-82.69429,35.251503,BREVARD WWTP,
-90.417278,42.249889,BELLEVUE CITY OF STP,
-96.91963,46.9022,WEST FARGO CITY OF,Lower Sheyenne
-78.547796,40.563401,ASHVILLE BORO,CLEARFIELD CREEK
-95.752444,30.190472,CITY OF MAGNOLIA WWTP,"ARNOLD BRANCH/MINK BRANCH, WALNUT C"
-97.406194,43.723944,"SALEM, CITY OF",Snake Creek
-107.113889,45.325,LODGE GRASS- TOWN OF,LITTLE BIGHORN RIVER
-95.826389,40.125556,DAWSON WASTEWATER TREATMENT FACILITY,N FK NEMAHA R
-84.876694,39.278806,ST LEON WWTP,WHITEWATER RIVER
-88.486472,43.612722,BROWNSVILLE WASTEWATER TRTMNT,KUMMEL CR
-67.017623,18.344605,PRASA SAN SEBASTIAN (NEW) WWTP,CULEBRINAS RIVER
-85.811722,38.733389,AUSTIN WWTP,MUSCATATUCK R VIA STUCKER CR -HUTTO
-82.44484,41.3905,THE COTTAGES AT BEULAH BEACH,Lake Erie
-80.710556,36.6725,FANCY GAP MOTOR LODGE STP,LITTLE REED ISLAND CREEK
-79.378889,38.058611,CRAIGSVILLE STP,Smith Creek
-80.904239,35.197086,IRWIN CREEK WWTP,
-83.006529,35.598991,MAGGIE VALLEY WWTP,
-95.532028,29.995306,HARRIS COUNTY FWSD 52 WWTF,CYPRESS CREEK
-103.415278,44.724167,NEWELL - CITY OF,Unnamed tributary of Deadman Creek
-86.8678,38.22156,FERDINAND WASTEWATER TREATMENT PLANT,PATOKA R VIA HUNLEY CR VIA HOLEY RN
-77.984778,42.720139,PERRY (V) STP,SILVER L OUTLET
