longitude,latitude,name,population
-83.65136419,41.01765267,BLANCHARD VALLEY HOSPITAL,176
-84.08734603,41.41133547,"HENRY COUNTY HOSPITAL, INC",31
-82.60421025,41.22570427,FISHER-TITUS HOSPITAL,114
-81.43220592,41.62571845,LAKE WEST HOSPITAL,267
-94.38893366,42.01599764,GREENE COUNTY MEDICAL CENTER,25
-94.49367693,41.68361949,GUTHRIE COUNTY HOSPITAL,25
-83.48522521,41.63512384,MERCY ST CHARLES HOSPITAL,410
-83.54278976,41.66866995,MERCY ST VINCENT MEDICAL CENTER,568
-83.59525839,41.67234956,TOLEDO HOSPITAL THE,792
-83.61603264,41.61876724,UNIVERSITY OF TOLEDO MEDICAL CENTER,319
-83.45425546,39.8925546,MADISON COUNTY HOSPITAL INC,94
-105.9346758,32.92454215,GERALD CHAMPION REGIONAL MEDICAL CENTER,99
-80.65561768,41.01547566,SURGICAL HOSPITAL AT SOUTHWOODS,36
-108.2168178,36.72383519,SAN JUAN REGIONAL MEDICAL CENTER,194
-103.3622639,34.16890339,ROOSEVELT GENERAL HOSPITAL,30
-114.0369774,35.22007084,KINGMAN REGIONAL MEDICAL CENTER,202
-110.6925089,35.03580769,LITTLE COLORADO MEDICAL CENTER,25
-114.3387897,34.48045399,HAVASU REGIONAL MEDICAL CENTER,181
-106.6171879,35.08815273,UNIVERSITY OF NEW MEXICO HOSPITAL,527
-94.23221391,42.73269741,HUMBOLDT COUNTY MEMORIAL HOSPITAL,49
-107.5710087,35.06859553,ACOMA-CANONCITO-LAGUNA (ACL) HOSPITAL,25
-111.9703899,41.16437751,OGDEN REGIONAL MEDICAL CENTER,167
-98.56156783,31.98429068,COMANCHE COUNTY MEDICAL CENTER,25
-113.5758646,37.09906632,DIXIE REGIONAL MEDICAL CENTER,261
-113.5537428,37.09776694,DIXIE REGIONAL MEDICAL CENTER - RIVER ROAD CAMPUS,-999
-82.01416929,41.03586232,LODI COMMUNITY HOSPITAL,20
-81.75161518,41.02828681,SUMMA WADSWORTH-RITTMAN HOSPITAL,50
-84.63890425,40.48075591,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,88
-84.229928,40.08587443,UPPER VALLEY MEDICAL CENTER,193
-111.8221832,41.75568064,LOGAN REGIONAL HOSPITAL,135
-110.8329401,39.60516705,CASTLEVIEW HOSPITAL,49
-112.6438588,38.28914945,BEAVER VALLEY HOSPITAL,49
-109.9964703,40.30438504,UINTAH BASIN MEDICAL CENTER,124
-111.8688203,40.88594252,LAKEVIEW HOSPITAL,119
-84.20223362,39.77004075,GRANDVIEW HOSPITAL & MEDICAL CENTER,289
-111.7142853,40.04404603,MOUNTAIN VIEW HOSPITAL,114
-84.19242952,39.69728657,KETTERING MEDICAL CENTER,456
-111.707974,40.30288545,OREM COMMUNITY HOSPITAL,18
-111.7136911,40.3135936,TIMPANOGOS REGIONAL HOSPITAL,117
-93.25952574,42.52202847,ELLSWORTH MUNICIPAL HOSPITAL,23
-82.01650066,39.97480829,GENESIS HOSPITAL,321
-112.0257557,41.49122715,BRIGHAM CITY COMMUNITY HOSPITAL,39
-112.1825769,41.72414871,BEAR RIVER VALLEY HOSPITAL,14
-111.9749704,40.59036236,JORDAN VALLEY MEDICAL CENTER,183
-111.8835808,40.64438385,THE ORTHOPEDIC SPECIALTY HOSPITAL,36
-111.8908364,40.65968994,INTERMOUNTAIN MEDICAL CENTER,452
-111.8775675,33.38947716,BANNER DESERT MEDICAL CENTER,489
-112.0573817,33.46442144,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX CAMPUS,640
-111.8614233,40.76789122,SALT LAKE REGIONAL MEDICAL CENTER,132
-115.2461125,36.12632063,SPRING MOUNTAIN TREATMENT CENTER,82
-111.8405645,40.75744051,VETERANS ADMINISTRATION MEDICAL CENTER,121
-111.8539614,40.57590515,ALTA VIEW HOSPITAL,71
-115.1663933,36.16321616,VALLEY HOSPITAL MEDICAL CENTER,365
-92.10922935,42.84698186,COMMUNITY MEMORIAL HOSPITAL,25
-111.836113,40.77127309,UNIVERSITY OF UTAH HOSPITAL,526
-91.65582856,41.97825647,MERCY MEDICAL CENTER,454
-111.8571409,40.68595827,ST. MARKS HOSPITAL,317
-91.52790136,41.66387148,MERCY HOSPITAL,234
-91.54754742,41.66081569,UNIVERSITY OF IOWA HOSPITAL & CLINICS,1103
-91.28803141,42.11292384,ANAMOSA COMMUNITY HOSPITAL,38
-112.340277,38.95477745,FILLMORE COMMUNITY MEDICAL CENTER,19
-91.81011487,42.96828805,PALMER LUTHERAN HEALTH CENTER,25
-91.9021483,42.67544765,MERCY HOSPITAL OF FRANCISCAN SISTERS,25
-87.366975,41.39562034,FRANCISCAN ST ANTHONY HEALTH - CROWN POINT,183
-111.7520389,33.28713082,PHOENIX CHILDREN'S HOSPITAL AT DIGNITY HEALTH'S MERCY GILBERT,22
-145.7506491,60.54125477,CORDOVA COMMUNITY MEDICAL CENTER,23
-92.01254039,42.17342058,VIRGINIA GAY HOSPITAL,25
-92.45793731,42.53353888,SARTORI MEMORIAL HOSPITAL,101
-81.40306221,40.79731915,AULTMAN HOSPITAL,820
-92.80844062,43.28952812,MITCHELL COUNTY MEMORIAL HOSPITAL,25
-92.79658688,41.04347645,MONROE COUNTY HOSPITAL,25
-92.85690046,40.75562353,MERCY MEDICAL CENTER-CENTERVILLE,45
-92.90683107,42.04840464,UNITYPOINT HEALTH MARSHALLTOWN,125
-99.62301925,45.77217227,EUREKA COMMUNITY HEALTH SERVICES,6
-100.4489605,45.54621696,MOBRIDGE REGIONAL HOSPITAL AND CLINIC,25
-99.43584863,43.22955463,AVERA GREGORY HEALTHCARE CENTER,25
-112.026413,33.4578471,MARICOPA MEDICAL CENTER,500
-111.6111633,33.39149707,"MOUNTAIN VISTA MEDICAL CENTER, LP",172
-72.10497646,41.33645178,LAWRENCE & MEMORIAL HOSPITAL,252
-72.08931881,41.54277356,WILLIAM W BACKUS HOSPITAL,213
-112.353167,33.46182197,ABRAZO WEST CAMPUS,188
-72.94248292,41.30999936,YALE-NEW HAVEN HOSPITAL SAINT RAPHAEL CAMPUS,511
-73.0587052,41.55975885,WATERBURY HOSPITAL,357
-73.03671049,41.55320586,SAINT MARYS HOSPITAL,168
-72.69868009,41.77381387,ST FRANCIS HOSPITAL & MEDICAL CENTER,617
-73.16659472,41.18937738,BRIDGEPORT HOSPITAL,383
-73.20170224,41.20104518,ST VINCENT'S MEDICAL CENTER,473
-73.44619486,41.4050509,DANBURY HOSPITAL,371
-97.52195455,45.33977277,SANFORD HOSPITAL WEBSTER,25
-82.68774475,30.183729,LAKE CITY MEDICAL CENTER,67
-110.9487702,32.42902276,ORO VALLEY HOSPITAL,144
-111.3206511,34.23007678,PAYSON REGIONAL,44
-98.98266201,42.52888832,WEST HOLT MEMORIAL HOSPITAL,18
-93.82349699,42.45906726,VAN DIEST MEDICAL CENTER,25
-94.01690601,41.32799702,MADISON COUNTY HEALTHCARE SYSTEM,25
-79.39466011,40.32114394,EXCELA HEALTH LATROBE HOSPITAL,188
-79.55451329,40.3007952,EXCELA HEALTH WESTMORELAND HOSPITAL,364
-79.15461,41.843328,WARREN GENERAL HOSPITAL,89
-80.190674,40.24597,CANONSBURG GENERAL HOSPITAL,104
-79.911216,40.182206,MONONGAHELA VALLEY HOSPITAL,210
-76.520727,41.98023,ROBERT PACKER HOSPITAL,238
-94.47676273,44.3133363,NEW ULM MEDICAL CENTER,62
-76.15006167,43.05593308,ST JOSEPH'S HOSPITAL HEALTH CENTER,431
-74.867443,40.183052,ARIA HEALTH BUCKS COUNTY,112
-75.32604,40.362922,GRAND VIEW HOSPITAL,202
-74.86726353,40.10509156,LOWER BUCKS HOSPITAL,186
-98.52805473,40.09153426,WEBSTER COUNTY COMMUNITY HOSPITAL,16
-96.49176522,41.45241648,FREMONT AREA MEDICAL CENTER,81
-76.69554465,39.91692241,OSS ORTHOPAEDIC SPECIALTY HOSPITAL,30
-96.70606004,41.84345168,ST FRANCIS MEMORIAL HOSPITAL,25
-96.03755209,41.25767,MIDWEST SURGICAL HOSPITAL LLC,19
-96.03020737,41.24084598,SELECT SPECIALTY HOSPITAL - OMAHA (CENTRAL CAMPUS),52
-76.718501,39.945698,YORK HOSPITAL,572
-97.549172,41.16972205,ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,16
-100.6083507,40.20542279,COMMUNITY HOSPITAL,25
-97.38490108,41.45517805,COLUMBUS COMMUNITY HOSPITAL,51
-80.0604064,40.49519826,NEW LIFECARE HOSPITALS OF PITTSBURGH - SUBURBAN,32
-79.985114,40.436099,UPMC MERCY,495
-80.09114062,40.47260393,OHIO VALLEY GENERAL HOSPITAL,138
-79.96070677,40.44278362,UPMC PRESBYTERIAN,1592
-79.89607073,40.48941831,UPMC ST MARGARET,249
-79.95299037,40.46652874,CHILDRENS HOSPITAL OF PITTSBURGH,296
-79.747652,40.428443,FORBES HOSPITAL,350
-97.12253031,41.24669451,BUTLER COUNTY HEALTH CARE CENTER,20
-96.45918371,41.83485355,OAKLAND MERCY HOSPITAL,18
-103.0144539,42.82292616,CHADRON COMMUNITY HOSPITAL AND HEALTH SERVICES,25
-94.26385752,39.02606715,ST. MARY'S MEDICAL CENTER,146
-100.1532298,40.93891988,GOTHENBURG MEMORIAL HOSPITAL,12
-80.003402,40.457063,ALLEGHENY GENERAL HOSPITAL,648
-79.84985374,40.35179621,UPMC MCKEESPORT,212
-79.93364977,40.31744559,JEFFERSON REGIONAL MEDICAL CENTER,373
-77.234391,39.824378,GETTYSBURG HOSPITAL,76
-96.21058073,43.67200224,SANFORD LUVERNE MEDICAL CENTER,28
-99.98249879,40.8636084,COZAD COMMUNITY HOSPITAL,21
-99.75883201,40.78589682,LEXINGTON REGIONAL HEALTH CENTER,25
-77.47021159,41.13159873,LOCK HAVEN HOSPITAL,47
-77.736493,41.327863,BUCKTAIL MEDICAL CENTER,64
-75.91403021,40.82138815,ST LUKE'S MINERS MEMORIAL HOSPITAL,45
-76.18827004,40.68379499,SCHUYLKILL MEDICAL CENTER SOUTH JACKSON STREET,180
-101.7187189,41.15124201,OGALLALA COMMUNITY HOSPITAL,18
-103.6668485,41.23255777,KIMBALL HEALTH SERVICES,12
-98.03064396,42.13474596,ANTELOPE MEMORIAL HOSPITAL,25
-75.09071628,40.07077618,HOSPITAL OF FOX CHASE CANCER CENTER,100
-74.98310895,40.07172207,ARIA HEALTH TORRESDALE,258
-75.081875,40.01954314,ARIA HEALTH FRANKFORD,115
-75.1630302,39.95753699,HAHNEMANN UNIVERSITY HOSPITAL,496
-96.14634402,41.55058601,MEMORIAL COMMUNITY HOSPITAL,25
-75.12437673,40.00656984,ST CHRISTOPHERS HOSPITAL FOR CHILDREN,189
-97.59582364,42.36030275,OSMOND GENERAL HOSPITAL,25
-84.57876068,40.8506429,VAN WERT COUNTY HOSPITAL,109
-84.31425139,39.4983405,ATRIUM MEDICAL CENTER,328
-81.46416393,39.43170107,MARIETTA MEMORIAL HOSPITAL,215
-75.501087,40.044189,MAIN LINE PAOLI HOSPITAL,231
-96.63558327,41.19327578,SAUNDERS MEDICAL CENTER,16
-103.6647413,41.88667985,REGIONAL WEST MEDICAL CENTER,166
-79.025096,39.809105,CONEMAUGH MEYERSDALE MEDICAL CENTER,20
-75.80899,41.257365,GEISINGER WYOMING VALLEY MEDICAL CENTER,243
-75.83596931,41.24810428,WILKES-BARRE VETERANS AFFAIRS MEDICAL CENTER,161
-75.393363,40.609357,ST LUKES UNIVERSITY HOSPITAL - BETHLEHEM,480
-75.522881,40.56644,LEHIGH VALLEY HOSPITAL,797
-76.416234,40.336479,"GOOD SAMARITAN HOSPITAL, THE",172
-80.275656,40.86997,ELLWOOD CITY HOSPITAL,62
-76.30407927,40.04729338,LANCASTER GENERAL HOSPITAL,640
-76.182197,40.187234,EPHRATA COMMUNITY HOSPITAL,130
-75.260865,39.988434,MAIN LINE HEALTH LANKENAU MEDICAL CENTER,331
-75.271421,40.2503,LANSDALE HOSPITAL,135
-75.596063,41.480823,MID-VALLEY HOSPITAL,25
-78.01213,40.494199,J C BLAIR MEMORIAL HOSPITAL,100
-89.55474347,31.63722205,COVINGTON COUNTY HOSPITAL,35
-77.568018,40.617723,GEISINGER -LEWISTOWN HOSPITAL,123
-80.372017,41.411655,UPMC HORIZON,171
-80.496213,41.232661,SHARON REGIONAL HEALTH SYSTEM,251
-80.085172,41.170999,GROVE CITY MEDICAL CENTER,89
-78.81707,41.671771,KANE COMMUNITY HOSPITAL,31
-70.21451847,44.10173674,CENTRAL MAINE MEDICAL CENTER,250
-70.19978121,44.10175387,SAINT MARYS REGIONAL MEDICAL CENTER,233
-75.174535,40.992799,POCONO MEDICAL CENTER,235
-86.4729904,40.07747345,WITHAM HEALTH SERVICES,52
-80.173196,39.900621,WASHINGTON HEALTH GREENE,77
-112.0396677,33.48086723,ABRAZO ARIZONA HEART HOSPITAL,59
-75.367645,39.856498,CROZER-CHESTER MEDICAL CENTER,424
-75.33442904,39.97502538,KINDRED HOSPITAL PHILADELPHIA - HAVERTOWN,57
-80.08536294,42.135112,UPMC HAMOT,412
-80.079539,42.111371,SAINT VINCENT HOSPITAL,428
-80.063293,42.102202,ERIE VETERANS AFFAIRS MEDICAL CENTER,78
-70.9541,42.176,SOUTH SHORE HOSPITAL,370
-111.9255516,33.49019104,GREENBAUM SURGICAL SPECIALTY HOSPITAL,-999
-111.9406125,33.41259686,"TEMPE ST LUKE'S HOSPITAL, A CAMPUS OF ST LUKE'S MEDICAL CENTER",-999
-71.146,41.7094,SOUTHCOAST HOSPITALS GROUP - CHARLTON MEMORIAL HOSPITAL,328
-73.1095,42.7071,NORTH ADAMS REGIONAL HOSPITAL,36
-70.8911,42.8144,ANNA JAQUES HOSPITAL,111
-71.1501,42.71,LAWRENCE GENERAL HOSPITAL,189
-79.6107731,40.31957095,EXCELA HEALTH WESTMORELAND HOSP JEANETTE,-999
-75.35005619,39.92205017,SPRINGFIELD HOSPITAL,-999
-92.48272029,44.02055915,MAYO CLINIC HOSPITAL ROCHESTER ST MARY'S CAMPUS,1265
-75.16930237,39.92113587,METHODIST HOSPITAL-ER,-999
-111.8746119,33.29739077,CHANDLER REGIONAL MEDICAL CENTER,338
-75.49446471,40.60213885,LEHIGH VALLEY HOSPITAL-17TH ST,-999
-75.12912404,39.98985686,TEMPLE UNIVERSITY-EPISCOPAL HOSP-ER,21
-75.83676903,41.8375429,ENDLESS MOUNTAINS HEALTH SYSTEMS,25
-75.28782091,40.64914776,ST LUKE'S HOSPITAL ANDERSON CAMPUS,108
-87.56729117,37.9679888,SELECT SPECIALTY HOSPITAL-EVANSVILLE,60
-87.40904674,39.41939616,TERRE HAUTE REGIONAL HOSPITAL,278
-87.40697561,39.48586458,UNION HOSPITAL INC,211
-84.49337651,34.67856195,NORTH GEORGIA MEDICAL CENTER,-999
-81.98970572,33.47087633,AU MEDICAL CENTER,632
-84.34178469,39.25197995,BETHESDA NORTH,524
-87.44510778,37.97488317,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC,24
-112.3623325,33.53768748,US AIR FORCE HOSPITAL-GLENDALE - CLOSED,-999
-110.3526663,31.5568419,US ARMY HOSPITAL-FT HUACHUCA,-999
-69.89018159,43.90629637,MID COAST HOSPITAL,92
-70.27580216,43.65260994,MAINE MEDICAL CENTER,637
-88.55860538,33.1222328,NOXUBEE GENERAL CRITICAL ACCESS HOSPITAL,25
-84.98117702,32.48085872,MIDTOWN MEDICAL CENTER,413
-81.83829292,41.13845088,MEDINA HOSPITAL,171
-112.0488583,33.49715564,PHOENIX INDIAN MEDICAL CENTER,-999
-121.6896546,39.36752632,ORCHARD HOSPITAL,45
-89.8055791,31.25599595,MARION GENERAL HOSPITAL,49
-111.2367919,36.13585509,TUBA CITY REGIONAL HEALTH CARE,-999
-109.6081006,36.15760286,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,-999
-86.49395817,38.85287258,ST VINCENT DUNN HOSPITAL INC,25
-111.8904886,31.91850571,SELLS HOSPITAL,-999
-110.454356,33.35380069,SAN CARLOS HOSPITAL,-999
-86.17446958,41.70717738,SAINT JOSEPH REGIONAL MEDICAL CENTER,294
-103.2252503,44.0577486,RAPID CITY REGIONAL HOSPITAL,417
-110.2297796,31.5524178,CANYON VISTA MEDICAL CENTER,100
-83.08605202,31.04223522,LOUIS SMITH MEMORIAL HOSPITAL,25
-83.63550532,32.83325388,MEDICAL CENTER OF CENTRAL GEORGIA,637
-84.31997247,34.06332132,WELLSTAR NORTH FULTON HOSPITAL,-999
-83.1728378,33.57248429,ST MARY'S GOOD SAMARITAN HOSPITAL,25
-86.02352185,40.04581762,RIVERVIEW HOSPITAL,162
-98.47851235,45.46151003,AVERA SAINT LUKES HOSPITAL,109
-83.24222511,33.48143224,ST MARY'S GOOD SAMARITAN HOSPITAL,49
-83.13239384,34.43972191,"TY COBB REGIONAL MEDICAL CENTER, LLC",56
-92.04738659,44.38778872,ST ELIZABETHS MEDICAL CENTER,25
-100.3426267,44.35980422,AVERA ST MARY'S HOSPITAL,50
-97.11042813,44.01454423,MADISON COMMUNITY HOSPITAL,25
-98.44608444,45.46302526,SANFORD ABERDEEN MEDICAL CENTER,48
-71.064,42.3499,TUFTS MEDICAL CENTER,415
-84.78072591,33.9007283,WELLSTAR PAULDING HOSPITAL,83
-71.0706,42.337,BOSTON MEDICAL CENTER - EAST NEWTON CAMPUS,214
-91.62296063,44.03345769,WINONA HEALTH SERVICES,99
-71.1068,42.3359,BRIGHAM AND WOMEN'S HOSPITAL,763
-97.40819102,42.87325455,AVERA SACRED HEART HOSPITAL,99
-98.0080208,43.71434228,AVERA QUEEN OF PEACE HOSPITAL,67
-72.2089,42.5855,ATHOL MEMORIAL HOSPITAL,25
-71.7617,42.2778,UMASS MEMORIAL MEDICAL CENTER - UNIVERSITY CAMPUS,431
-96.74210587,43.53551618,SANFORD UNIVERSITY OF SOUTH DAKOTA MEDICAL CENTER,545
-97.12123734,44.91097461,PRAIRIE LAKES HOSPITAL,81
-71.3758,42.4517,EMERSON HOSPITAL,150
-71.3356,42.28,METROWEST MEDICAL CENTER - LEONARD MORSE CAMPUS,160
-71.1228,42.466,WINCHESTER HOSPITAL,189
-71.1989,42.4883,LAHEY CLINIC MEDICAL CENTER,335
-86.19573222,39.90898745,ST VINCENT HOSPITAL,-999
-88.95024733,34.73938981,TIPPAH COUNTY HOSPITAL,25
-83.76849824,39.91925223,COMMUNITY HOSPITAL,254
-77.53988567,37.60437942,HENRICO DOCTORS' HOSPITAL,340
-72.5923,42.5957,BAYSTATE FRANKLIN MEDICAL CENTER,89
-72.5933057,42.11513795,MERCY MEDICAL CENTER - SPRINGFIELD CAMPUS,229
-80.4110117,37.18720637,LEWISGALE HOSPITAL MONTGOMERY,146
-72.3418,42.1696,BAY STATE WING MEMORIAL HOSPITAL AND MEDICAL CENTERS,74
-80.65731455,41.114015,ST ELIZABETH YOUNGSTOWN HOSPITAL,626
-81.76368268,40.83218235,AULTMAN ORRVILLE HOSPITAL,34
-81.93216146,40.82088747,WOOSTER COMMUNITY HOSPITAL,150
-89.11577106,30.84486814,STONE COUNTY HOSPITAL,25
-93.26135701,44.95411431,ABBOTT NORTHWESTERN HOSPITAL,952
-93.32690142,44.88604042,FAIRVIEW SOUTHDALE HOSPITAL,390
-93.09654944,44.95673249,GILLETTE CHILDRENS SPEC HOSP,60
-93.32277691,45.01369286,NORTH MEMORIAL MEDICAL CENTER,518
-95.9639933,45.99430867,PRAIRIE RIDGE HOSP HLTH SERV,20
-93.0999002,44.94855495,ST JOSEPHS HOSPITAL,401
-93.23807517,44.96773393,UNIVERSITY OF MN MED CTR,825
-69.23799293,45.18767061,MAYO REGIONAL HOSPITAL,25
-93.48121267,45.1328892,MAPLE GROVE HOSPITAL,130
-93.26424091,44.95948943,PHILLIPS EYE INSTITUTE,20
-96.07336628,46.27712379,LAKE REGION HEALTHCARE CORP,108
-92.77346876,46.44149839,MERCY HOSPITAL,25
-96.44581588,45.31536792,ORTONVILLE AREA HEALTH SERVICE,25
-95.58379128,46.58676008,PERHAM HEALTH,25
-73.92437665,40.81717305,LINCOLN HOSPITAL,362
-91.66634133,47.03009767,LAKE VIEW MEMORIAL HOSPITAL,25
-93.43177034,48.59480202,RAINY LAKE MEDICAL CENTER,49
-68.5173335,45.34792858,PENOBSCOT VALLEY HOSPITAL,25
-96.0666709,44.93134595,JOHNSON MEMORIAL HOSP & HOME,20
-96.50129101,45.80907486,SANFORD MEDICAL CENTER WHEATON,25
-96.18015838,48.11621952,SANFORD MED CTR THIEF RVR FALL,35
-96.61795594,47.772971,RIVERVIEW HOSPITAL & NSG HOME,49
-93.00046754,45.32172052,FAIRVIEW LAKES MEDICAL CENTER,61
-93.29120901,45.87477744,FIRSTLIGHT HEALTH SYSTEM,49
-92.09588706,46.79368534,ESSENTIA HEALTH ST MARYS MED,380
-96.94021137,48.7671194,KITTSON MEMORIAL HOSPITAL,15
-95.76040562,48.83923614,LIFECARE MEDICAL CENTER,25
-95.04609181,45.12013819,RICE MEMORIAL HOSPITAL,136
-93.50289728,44.771263,ST FRANCIS REGIONAL MED CENTER,93
-92.08739077,46.79710125,ST LUKES HOSPITAL,267
-92.92989836,47.40883706,UNIVERSITY MEDICAL CTR MESABI,175
-75.34859493,40.43813714,ST LUKE'S QUAKERTOWN HOSPITAL,62
-93.36964562,45.18321509,MERCY HOSPITAL,271
-94.52922828,45.11965271,MEEKER MEM HOSP,35
-93.69844552,46.52971167,RIVERWOOD HEALTHCARE CENTER,25
-102.7858878,46.88643897,ST JOSEPH'S HOSPITAL & HEALTH CENTER,25
-82.40206447,36.33630383,FRANKLIN WOODS COMMUNITY HOSPITAL,80
-94.37351679,44.87580026,HUTCHINSON AREA HEALTH CARE,66
-93.79237948,44.84316552,RIDGEVIEW MEDICAL CENTER,109
-86.23125982,35.38210292,TENNOVA HEALTHCARE - HARTON,135
-93.94587844,46.48174273,CUYUNA REGIONAL MEDICAL CENTER,50
-94.20588886,46.36191726,ESSENTIA HEALTH ST JOSEPHS MED,162
-93.5900222,45.5585204,FAIRVIEW NORTHLAND REG HOSP,54
-94.16909113,45.57466059,ST CLOUD HOSPITAL,485
-95.90503045,45.58489854,STEVENS COMMUNITY MED CENTER,54
-78.82010678,33.75843943,GRAND STRAND REGIONAL MEDICAL CENTER,301
-92.81756083,45.04809243,LAKEVIEW MEMORIAL HOSPITAL,97
-96.58842883,46.29153524,ST FRANCIS HEALTHCARE CAMPUS,25
-95.10651276,44.53650996,REDWOOD AREA HOSPITAL,25
-68.99395042,44.41249147,WALDO COUNTY GENERAL HOSPITAL,25
-94.08523753,44.61067394,RIDGEVIEW SIBLEY MEDICAL CENTER,20
-75.9144438,42.08631555,UHS BINGHAMTON GENERAL HOSPITAL,220
-68.41615503,44.54702595,MAINE COAST MEMORIAL HOSPITAL,64
-75.95852351,42.11419939,UHS WILSON MEMORIAL HOSPITAL,280
-70.16286717,44.6266326,FRANKLIN MEMORIAL HOSPITAL,65
-93.2578533,44.28871332,DISTRICT ONE HOSPITAL,49
-93.27259194,44.74901932,FAIRVIEW RIDGES HOSPITAL,165
-92.28776495,44.45943098,MAYO CLINIC HEALTH SYS L C,18
-92.87328312,44.74725173,REGINA MEDICAL CENTER,57
-76.56436825,42.94135309,AUBURN COMMUNITY HOSPITAL,99
-122.7249484,42.20592293,ASANTE ASHLAND COMMUNITY HOSPITAL,41
-121.2691343,44.06791504,ST CHARLES MEDICAL CENTER  BEND,260
-122.8627198,42.3396249,PROVIDENCE MEDFORD MEDICAL CENTER,126
-119.0607236,43.5882075,HARNEY DISTRICT HOSPITAL,22
-79.3345946,42.47994514,BROOKS MEMORIAL HOSPITAL,65
-93.19172344,44.47357736,NORTHFIELD CITY HOSPITAL & NSG,37
-119.281956,46.28134338,KADLEC MEDICAL CENTER,270
-124.4185245,42.41131939,CURRY GENERAL HOSPITAL,24
-124.2329953,43.38340651,BAY AREA HOSPITAL,172
-124.179386,43.17944271,COQUILLE VALLEY HOSPITAL DISTRICT,25
-123.3667111,43.24156212,MERCY MEDICAL CENTER,125
-113.6860967,42.62039729,MINIDOKA MEMORIAL HOSPITAL,25
-90.03182883,35.14180398,REGIONAL MEDICAL CENTER AT MEMPHIS,631
-79.56980877,42.32869813,WESTFIELD MEMORIAL HOSPITAL,4
-116.1902767,43.62121665,BOISE VA MEDICAL CENTER,85
-97.87128589,36.39375292,ST. MARY'S REGIONAL MEDICAL CENTER,229
-114.5192142,42.73006858,ST. LUKE'S JEROME,25
-116.977692,44.02533302,SAINT ALPHONSUS MEDICAL CENTER - ONTARIO,49
-76.74059784,37.25551282,DOCTORS DIAGNOSTIC CENTER- WILLIAMSBURG,-999
-78.40431589,37.30267955,CENTRA SOUTHSIDE COMMUNITY HOSPITAL,116
-78.49868708,38.0313398,UNIVERSITY OF VIRGINIA MEDICAL CENTER,614
-96.93754579,35.36299021,ST. ANTHONY SHAWNEE HOSPITAL,102
-77.49595136,38.21751607,SPOTSYLVANIA REGIONAL MEDICAL CENTER,100
-80.92392869,36.67066197,TWIN COUNTY REGIONAL HOSPITAL,141
-76.34743187,36.83663636,BON SECOURS MARYVIEW MEDICAL CENTER,346
-78.91455143,36.71211512,SENTARA HALIFAX REGIONAL HOSPITAL,192
-77.28634942,38.63707254,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,183
-77.3084054,38.51265346,NAVAL HEALTH CLINIC (JOHN HENRY BALCH),-999
-76.30284416,36.86217987,SENTARA NORFOLK GENERAL HOSPITAL,543
-77.40693984,37.54016604,BON SECOURS RICHMOND COMMUNITY HOSPITAL,104
-77.52639389,37.51389818,CJW MEDICAL CENTER CHIPPENHAM CAMPUS,466
-77.42952427,37.53992407,VCU HEALTH SYSTEM,779
-76.51167192,37.14447262,BON SECOURS MARY IMMACULATE HOSPITAL,110
-76.48303428,37.06424346,RIVERSIDE REGIONAL MEDICAL CENTER,577
-76.13147748,36.8678106,SENTARA BAYSIDE HOSPITAL,158
-76.0264938,36.86457361,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,282
-98.31534471,36.1167989,OKEENE MUNICIPAL HOSPITAL,17
-77.4832286,38.31152189,MARY WASHINGTON HOSPITAL,420
-77.29126387,37.30803777,JOHN RANDOLPH MEDICAL CENTER,147
-80.72250418,37.32222391,CARILION GILES MEMORIAL HOSPITAL,25
-76.54177578,37.41981658,RIVERSIDE WALTER REED HOSPITAL,67
-83.05077601,36.7487388,LEE REGIONAL MEDICAL CENTER,70
-95.96421969,36.13420009,"ST. JOHN MEDICAL CENTER, INC.",701
-77.47802201,39.07395142,INOVA LOUDOUN HOSPITAL,183
-76.58111117,36.77331468,SENTARA OBICI HOSPITAL,150
-95.80075925,36.07832931,ST. JOHN BROKEN ARROW,44
-95.83552966,36.2991733,ST. JOHN OWASSO,36
-79.89034787,36.99404821,CARILION FRANKLIN MEMORIAL HOSPITAL,37
-78.1932251,39.19428081,VALLEY HEALTH WINCHESTER MEDICAL CENTER,411
-112.3347144,43.18743023,IDAHO STATE HOSPITAL SOUTH,120
-77.22768012,38.85819852,INOVA FAIRFAX HOSPITAL,833
-123.0036901,44.05348368,MCKENZIE-WILLAMETTE MEDICAL CENTER,113
-124.1174776,43.97314193,PEACE HARBOR HOSPITAL,21
-123.0817078,44.04602129,SACRED HEART UNIVERSITY DISTRICT,-999
-123.0267417,44.08136212,SACRED HEART MEDICAL CENTER RIVERBEND,383
-81.18909279,41.509258,UH GEAUGA MEDICAL CENTER,225
-95.93866728,36.75199363,JANE PHILLIPS MEDICAL CENTER,140
-80.50544111,37.08910231,CARILION NEW RIVER VALLEY MEDICAL CENTER,146
