name,latitude,longitude
IOS - ERW9,40.595,-74.225
City of Lexington,40.757,-99.734
Valdosta Prison,30.9,-83.3
Lichtenthal,43.020053,-78.158181
Call Farms 1,43.037794,-78.187295
Call Farms 3,43.023046,-78.178591
San Luis Solar Garden,37.068132,-106.018925
Hopewell Valley High School,40.328005,-74.804896
CoreSite Real Estate 55 S. Market Street,37.334151,-121.891622
"CoreSite Real Estate 1656 McCarthy, L.P.",37.405727,-121.916248
"CoreSite Real Estate 2901 Coronado, L.P.",37.375089,-121.971728
"SunE Feely 1 CSG, LLC",44.655217,-93.110402
"CoreSite Real Estate 3032 Coronado, L.P.",37.376181,-121.973097
"Cottage Grove CSG, LLC",44.842124,-92.873655
"Fox CSG, LLC",45.392643,-92.681317
"SunE Stolee CSG, LLC",44.173879,-93.35047
"Wyoming 2 CSG, LLC",45.35,-92.95
SL Babylon,40.730844,-73.375833
NYU LANGONE HEALTH,40.746778,-73.972226
Cameron Solar,33.574,-80.707
Estill Solar,32.763843,-81.242151
First Citizens Bank,35.728517,-78.639206
Harvest Moon Renewable Energy Company,29.740788,-96.15994
Wright Cuddyer CSG,45.1831,-93.7341
Carver Gladden CSG,44.8071,-93.8717
Adams Solar Center,44.675,-121.122
Elbe Solar Center,44.618,-121.205
Hampton Solar 2,32.881,-81.136
CED Foster,41.795,-71.787
Porter Way Community Solar Garden,44.851028,-93.778397
ABEC #2 dba West-Star Dairy,35.472113,-119.432866
ABEC #3 dba Lakeview Dairy,35.21426,-119.202974
ABEC #4 dba CE&S Dairy,35.17306,-119.116384
RJC I CSG,44.125053,-93.279116
Huneke I CSG,44.726789,-92.669448
Krause CSG,44.795624,-95.209719
DG New Jersey Solar RLS Logistics,39.575217,-75.014147
Provo Power Plant,40.2427,-111.66298
Monroe County Sites A & B,43.174071,-77.392234
"Monroe County Sites C, D, & E",43.31879,-77.740208
Burt County Wind,41.886,-96.345
"Bullock Solar, LLC",36.475369,-78.315078
Marlin Solar,31.286739,-96.877205
North Gainesville Solar,33.656072,-97.148569
DG Camden LLC Holtec,39.910969,-75.1186
School Sisters CSG,44.17897,-93.968902
Candlewood Solar,41.5725,-73.453889
301 Chestnut Solar NG,42.055179,-72.52178
Baker Point,39.570338,-77.363415
Rosewood Solar,35.4375,-78.10709
Swamp Fox Solar,33.791505,-81.256166
Champion Solar,33.794732,-81.262417
Haley Solar,33.023402,-81.29337
Whitewright Solar,33.498186,-96.378894
ABD Farms,35.728738,-79.748273
Antanavica Solar,42.250771,-71.948876
Bakatsias Solar,36.072359,-79.347471
Bayboro Solar Farm,35.148339,-76.810226
Estill Solar II,32.727842,-81.253453
Gaston Solar I - SC,33.774657,-81.110546
Island Grove Solar,34.751178,-79.211568
Leon Solar,33.16114,-96.239739
Mustang Solar,35.415572,-79.563367
Old Caroleen Solar Farm,35.297715,-81.812045
Statesville Solar,35.739704,-80.712405
Wakefield Solar,35.814236,-78.312403
Weston Landfill Solar,42.374553,-71.2825
Braintree Landfill Solar,42.207264,-70.997778
GELD Solar Farm,42.262269,-71.5
Fort Hays State University Wind Farm,38.874316,-99.405214
Town of Rocky Hill,41.643223,-72.633011
"PopeSun CSG, LLC",45.643438,-95.526171
"CF Novel Solar CSG Gardens Five, LLC",44.093763,-93.401684
"LeSun CSG, LLC",44.213446,-93.552423
"CGSun, LLC Community Solar",44.847916,-92.874985
"WrightSun CSG, LLC",45.21643,-93.718376
"CF Novel Solar CSG Gardens Seven, LLC",45.430807,-94.02188
NRG DG Haverhill CSG,42.817023,-71.116786
Good Samaritan Hospital,41.111498,-74.135402
Fort Detrick Solar PV,39.44,-77.45
Klamath Falls Solar 2 CSG,42.183,-121.764
Comer Solar,34.0942,-83.1439
NRG DG Crystal Spring CSG,41.679836,-70.495276
Facebook 1 Solar Energy Center,34.831,-106.762
Facebook 2 Solar Energy Center,35.08,-106.865
Facebook 3 Solar Energy Center,35.075,-106.865
Woodline Solar,42.236443,-121.57766
Eagle Point Solar,42.400814,-122.82917
Bladen Solar,34.823522,-78.62345
Falmouth Landfill Solar,41.610106,-70.598611
Denver Metro Solar,39.759298,-104.621139
Upland Prairie,43.207406,-95.349397
English Farms,41.57,-92.40718
El Dorado Springs Solar Farm,37.858706,-94.002631
Woodhull Hospital,40.704774,-73.94186
The Allen Hospital,40.873268,-73.912967
Mount Sinai Beth Israel,40.732666,-73.981597
Veseli Community Solar Garden,44.526806,-93.366494
New Germany Community Solar Garden,44.905428,-94.000847
Lake Waconia Community Solar Garden,44.874961,-93.815011
Lake Waconia IV Community Solar Garden,44.874961,-93.815011
Zumbro Community Solar Garden,44.319478,-92.670339
Anheuser-Busch Baldwinsville,43.151537,-76.414844
Columbia University - Johnson Farms,41.379107,-74.263804
Time Warner Cable Enterprises - Martino,43.183689,-75.43048
Columbia University - Minisink,41.293747,-74.554452
St. Lawerence University - Sutton,43.932397,-75.872257
"Tumbleweed Solar, LLC",44.192575,-121.233106
"Davis Lane Solar, LLC",36.107345,-76.52924
Voyager Wind II,35.073377,-118.268616
Voyager Wind III,35.060768,-118.264734
Voyager Wind IV,35.077872,-118.2497
Scandia CSG,45.2528,-92.8766
MontSun Community Solar,45.060283,-93.904656
WaveSun Community Solar,45.060844,-93.980233
Independence II Solar Farm,39.04,-94.27
UL Advanced Wind Turbine Test Facility,34.966012,-101.78412
NRG DG Foxborough Elm CSG,42.056053,-71.141312
Town of Foxborough - Landfill (SREC II) CSG,42.059675,-71.135414
Cody Road Wind Farm,42.967145,-75.755922
Westmont 301,33.763012,-118.286558
Westmont 401,33.762421,-118.288214
Flambeau Solar Partners,45.7368,-90.471
Citizens Agawam Landfill Solar,42.092988,-72.597211
Norton Landfill Solar,41.959582,-71.150524
Tyngsborough Solar,42.669744,-71.446484
"New Road Solar, LLC",40.403238,-74.567786
Old Bridge Solar Farm,40.444372,-74.243376
Raritan Solar - 53 Highway,40.453864,-74.863033
CED Chicopee Solar,42.203921,-72.551031
UMASS,42.391306,-72.5325
Camden CSD Solar Array,43.312306,-75.695263
San Luis Valley Solar Array,37.777,-106.22
Vilas Solar Array,37.384,-102.466
Stenner Creek Solar,35.32,-120.691
Montgomery County Solar,39.113,-77.236
"Heartland Divide Wind Project, LLC",41.71138,-94.80199
NC 102 Project LLC,35.2925,-80.4975
Techren,35.851336,-114.974386
"WED Kingstown Solar I, LLC - West",41.49175,-71.624581
WED Stilson Solar,41.518751,-71.686461
Cyril,34.8981,-98.227872
Hinton,35.494656,-98.385661
Marietta,33.943183,-97.108608
Pine Ridge,35.013397,-98.444717
Tuttle,35.266556,-97.846528
CDCR (CA) - Solano State Prison,38.32272,-121.97062
CDCR (CA) - Corcoran State Prison,36.06502,-119.55756
CDCR (CA) - Wasco State Prison,35.60053,-119.40366
WED Kingstown Solar I - East Array,41.492253,-71.619114
West Moore Solar,33.619,-96.627
West Moore Solar II,33.619,-96.627
Dundas Solar Holdings LLC CSG,44.439647,-93.197327
Waterville Solar Holdings LLC,44.197103,-93.571169
Kilroy Solar,32.936137,-117.234157
West Brookfield Solar - Gilbertsville Rd CSG,42.272516,-72.210291
William G Mennen Sports Solar,40.814851,-74.47586
"Chiloquin Solar, LLC",42.610732,-121.861248
"Golden Renewable Energy, LLC",43.115868,-93.22703
NRG DG Tufts Science LLC CSG,42.237583,-71.686069
NRG DG Dighton LLC CSG,41.801491,-71.144835
NRG DG Tufts Knoll LLC CSG,42.24325,-71.672328
NRG DG Webster LLC CSG,42.41389,-71.513556
Denison Solar Array,40.073337,-82.517957
Turtle Creek Wind Farm LLC,43.429604,-92.839506
Texon Hydroelectric Project,42.221412,-72.85964
Seneca Falls Hydroelectric Project,42.915299,-76.78672
Waterloo Hydroelectric Project,42.901914,-76.86233
Denton Energy Center,33.214869,-97.209692
August Wind Farm,40.764914,-94.475628
Altair Community Solar Garden,43.924981,-93.485831
LA3 West Baton Rouge Solar Facility,30.465105,-91.331855
New Orleans Solar Power Plant,30.05,-90.03
Robins Air Force Base Solar,32.58508,-83.58699
Blazing Star 2 Wind Farm,44.445293,-96.35276
Capricornus Community Solar Garden,45.398742,-94.717433
"Fiber Recovery, Inc.",44.8875,-89.3859
Alafia Solar,27.719139,-82.033889
Balm Solar,27.769667,-82.233972
Bonnie Mine Solar,27.89008,-81.98717
Grange Hall Solar,27.681278,-82.164656
Lake Hancock Solar,27.719139,-82.033889
"Cougar Solar, LLC",35.462405,-79.180654
Whirlpool Corp-Greenville Wind Farm,40.131293,-84.609857
Vista Energy Storage System ,33.203977,-117.253852
Carrizozo Solar,33.610306,-105.747825
Lithia Solar,27.753272,-82.164656
Mountain View Solar (FL),28.387144,-82.224408
Payne Creek Solar,27.664583,-81.964222
Peace Creek Solar,27.913306,-81.810111
Wimauma Solar,27.736389,-82.271722
"Creston Ridge II, LLC",41.677,-97.391
Scandia Community Solar Garden,45.28718,-92.8125
RJC II Community Solar Garden,44.138851,-93.257152
Betcher Community Solar Garden,44.392415,-92.595952
Sherburne Community Solar,45.438123,-94.044166
Arkwright Summit Wind Farm LLC,42.414911,-79.242681
Wildcat Ranch Wind Project,33.5296,-102.9619
NCSU CCUP Cogeneration Plant,35.775583,-78.673723
NCSU Cates Cogeneration Plant,35.784027,-78.674704
Perennial Windfarm,40.631872,-97.642708
Pinal Central Energy Center,32.875697,-111.551111
Cox Battery Energy Storage,37.135022,-93.324363
Tatanka Wi,45.210766,-93.884273
Middle Daisy,32.978636,-103.371284
USG 1,32.79278,-115.857336
USG 2,32.790403,-115.863214
Klawock Power Generation Station,55.553197,-133.08535
Slana Generating Station ,62.592756,-143.588869
Johnson 1 Community Solar,45.483155,-92.815184
Plum Creek,44.14504,-95.382723
North Gooding Main Hydro,43.0451,-114.5588
Grimm Community Solar,44.731404,-94.609342
Foreman's Hill Community Solar,44.553337,-92.636857
"Depot Solar Center, LLC",37.276278,-79.116506
IVC Solar,32.83186,-115.506629
Buckleberry Solar,35.380683,-77.405992
Lockheed Martin Solar,28.539415,-81.216368
Johnson II Community Solar,45.491965,-92.854173
Twiggs Solar,32.604997,-83.491239
Ivory Solar,32.713326,-101.885218
Folsom SP and CSP Sacramento,38.687,-121.16
Otarre Solar Park,33.9324,-81.0514
PowerFin Kingsbery,30.265877,-97.684861
Seabrook Solar,32.56445,-80.742047
Greater New Bedford LFG Utiliz. Facility,41.72496,-70.977965
Sikorsky Aircraft CHP,41.250009,-73.09865
Aquila Community Solar,45.651056,-95.3401
Arcturus Community Solar,44.283211,-93.954417
Auriga Community Solar,43.977875,-95.767356
Canopus Community Solar,45.428308,-94.823247
Sagitta Community Solar,44.948328,-95.386192
Libra Community Solar,45.671231,-95.388514
Aquarius Community Solar,44.229142,-95.620106
Cassiopeia Community Solar,45.647342,-95.328661
Crux Community Solar,44.04006,-92.69318
Leo Community Solar,43.978197,-95.850781
Hydra Community Solar,44.424936,-93.215897
Deneb Community Solar,45.404139,-94.831075
Kaus Community Solar,44.050383,-92.961372
"IRE Solar I, LLC",44.3,-75.5
Aerolease,34.189857,-118.451355
"CJ Solar I, LLC",44.7,-75.3
"COU Solar I, LLC",44.7,-75.3
HEBT WLA 1,33.670484,-117.644234
HEBT Irvine 1,33.713489,-117.852086
HEBT Irvine 2,33.665246,-117.768222
Onyx - Saratoga Springs Landfill Solar CSG,43.096874,-73.744855
Madison County,43.028289,-75.700978
Onyx - Pembroke Landfill Solar,42.049906,-70.802417
Onyx - Brockton Thatcher Landfill Solar CSG,42.066369,-70.983446
Barrett Farm Solar - Phase I,41.946333,-71.883799
Richmond Solar Site 2,39.833452,-84.816212
MA Solar Storage 1,42.450729,-71.742627
"Solten Plainville 6000, LLC",42.041166,-71.293279
Randolph,42.177563,-71.077386
Haywood Solar,35.5775,-89.286944
Seneca Nation Cattaraugus Wind Turbine,42.5809,-79.1027
Hilltopper Wind Project,39.952927,-89.310249
Woods Hill Solar,41.83184,-71.919867
Navy Yard Peaker Station,39.890223,-75.185539
GWCC PV Solar Farm,39.017238,-76.908997
Lockheed Martin RMS Syracuse,43.109574,-76.189224
Gratis Road Solar Facility,33.844621,-83.697356
Kingsberry Energy Storage System,30.266028,-97.686139
System Control Center,30.219946,-97.708808
Naval Sub Base New London Fuel Cell,41.4,-72.0855
L'Oreal Solar - Florence,38.987696,-84.608172
Aurora County Wind,43.719,-98.752
Brule County Wind,43.717,-98.922
"Foxtail Wind, LLC",46.098211,-98.880073
"Southern Current One, LLC",32.947262,-81.215942
Tom Bevill Lock and Dam Hydroelectric,33.210892,-88.289611
Wistaria Ranch Solar,32.672613,-115.619858
Rotor Clip,40.539051,-74.532375
Quincy II Solar Garden,39.638409,-104.662508
Imboden Solar Garden,39.786769,-104.583574
SunSelect1,35.096709,-118.602184
"East Acres Solar NG, LLC",42.487476,-73.242331
Meadow Lake Wind Farm VI LLC,40.692552,-87.127011
Gaston County Renewable Energy Center,35.3857,-81.172
Covington Solar Farm,36.31792,-97.58589
C4GT,37.447097,-77.167304
Douglas County Forest Products,43.2898,-123.361638
Sherburne North Project CSG,45.4978,-94.1143
Sunshine Gateway Solar Energy Center,30.29,-82.75
Gore Mountain Solar II,43.543378,-73.32307
HGS Solar I,43.543716,-73.325257
Miami Dade Solar Energy Center,25.64,-80.49
Pioneer Trail Solar Energy Center,29.08,-81.1
Interstate Solar Energy Center,27.5,-80.44
Syncarpha Hancock I CSG,42.433031,-73.336092
Syncarpha Hancock II CSG,42.426866,-73.346996
Syncarpha Hancock III CSG,42.428054,-73.332624
"Palmas Wind, LLC",26.288889,-97.496389
"Syncarpha Still River, LLC CSG",42.42075,-71.641533
Town of Otis Wind Energy Project,42.225765,-73.025764
"Midway Wind, LLC",27.954976,-97.300202
Brevard,28.39265,-80.828666
North 301 Solar,36.213,-77.624
Hernando,28.66898,-82.485733
Seminole Energy,28.790186,-81.089015
Edenton Solar,36.054,-76.544
Live Oak Wind Project,31.048557,-100.623114
New Mexico Community Solar Facility,32.251203,-106.735629
Upstream Wind Energy LLC,42.184336,-97.964978
Camilla Solar Energy Project,31.26955,-84.228721
Trinity College Fuel Cell,41.746288,-72.689356
Bishop Hill III,41.211057,-90.276024
Hilltop Power,43.912882,-96.193221
"Diamond Vista Wind Project, LLC",38.56564,-97.040628
"Shaw Creek Solar, LLC",33.674689,-81.754444
Stage Gulch Solar,38.216841,-122.542866
Lavio Solar,38.194599,-122.663388
Heyer CSG,44.227172,-93.421725
Gateway Solar,38.376941,-75.274195
Pacific Union College BESS,38.570028,-122.444028
LeGore Bridge Solar Center,39.572402,-77.307869
Mason Dixon Solar Center,39.716798,-77.749422
Prairie Sky Solar Farm,37.751716,-97.074497
Rensselaer Solar Site 2,40.949786,-87.14817
DG AMP Solar Smyrna,39.279702,-75.622424
"Cascade Energy Storage, LLC",37.920124,-121.239242
"Kingston Energy Storage, LLC",36.92157,-119.987066
"Sierra Energy Storage, LLC",37.8744,-120.477381
City of Rochester Solar,43.176918,-77.678512
DG AMP Solar Piqua Staunton,40.140866,-84.23148
Hamilton Solar Power Plant,30.444324,-83.186935
"EGP Stillwater Solar PV II, LLC",39.542041,-118.560147
Chisum,33.63291,-95.39071
Titan Solar,39.68646,-104.01398
Summit Lake Wind Energy Project,46.748678,-88.174453
"Ranchland Solar, LLC",36.472591,-76.154089
Kearsarge Concord II,42.449306,-71.420429
Kearsarge Granby,42.222962,-72.508328
IKEA Oak Creek Rooftop PV System,42.902949,-87.935448
Big Lake Project CSG,45.334,-93.792
DG AMP Solar Brewster,40.702397,-81.58983
IKEA Conshohocken Rooftop PV System,40.095176,-75.306372
IKEA New Haven Rooftop PV &  Fuel Cell,41.295715,-72.91995
IKEA Jacksonville Rooftop PV System,30.23,-81.51
"Princeton Energy Center, LLC",40.339838,-74.62393
Harvest Wind Energy Project,40.874903,-86.516069
Target Shafter,34.11193,-117.27326
Dignity - Siena Campus,36.004293,-115.115305
O'Fallon Renewable Energy Center,38.826648,-90.678124
Dayton Cutoff Solar,45.17,-123.135
Valley Creek Solar,45.033,-123.094
Silverton Solar,45.014,-122.807
Sheep Solar,44.826,-122.949
Colton Solar,45.17,-122.473
Interstate Solar,45.129,-122.899
Freedom Solar,34.287,-79.148
Soboba Community Solar Project,33.767061,-116.905874
Grand Ronde Solar,45.054,-123.61
"Minco Wind IV, LLC",35.381047,-98.269562
"Minco Wind V, LLC",35.477561,-98.445412
Cleveland Thermal,41.5094,-81.682272
FECC Solar Benton,34.638429,-92.578347
"Hope Farm Solar, LLC",41.7479,-71.5263
"Scituate RI Solar, LLC",41.7496,-71.5535
"Sun Farm VI, LLC",36.114444,-76.507778
SeaWorld Aquatica,32.586536,-117.004884
Brush Solar Center,44.465334,-118.204075
Bolthouse Farms Fuel Cell,35.355114,-118.928146
Tulare WWTP BioMat Fuel Cell,36.187138,-119.375097
Broadalbin,43.061306,-74.154885
"PYCO Industries, Inc. Wind Farm",33.553184,-101.792412
Danville,36.660591,-79.29906
Amana Society Service Company,41.79323,-91.89179
Campbell Industrial Park BESS,21.3064,-158.105
Eagle Shadow Mountain Solar Farm,36.629761,-114.684033
Jordanelle Dam Hydroelectric Project,40.596605,-111.423589
Baker City Solar,44.702418,-117.763482
Morgan Solar Center,43.951376,-117.07478
Vale Solar Center,44.157874,-117.44434
Toray Plastic America's CHP Plant,41.593802,-71.427609
"Stillwater Wind, LLC",45.86584,-109.476647
Crazy Mountain Wind LLC,45.772,-110.206
Ontario Solar Center,44.112841,-117.028093
AES ES GILBERT,33.446804,-111.956261
Dignity - San Martin,36.057181,-115.272131
Duanesburg,42.762173,-74.201552
"Dix Solar, L.L.C",39.977433,-74.621862
"Rio Bravo Windpower, LLC",26.649,-99.0387
Wildhorse Mountain Wind Facility,34.591031,-95.191808
Bovine,29.631324,-96.076894
Bronson,29.537482,-95.969548
Scenic Hill Solar III,35.46715,-93.51517
"Montevideo Solar LLC, CSG",44.899475,-95.694192
Sterling Solar (TX),33.166173,-96.172617
Lampwick,30.872228,-99.537261
Yellow Jacket,31.933841,-97.653747
Eddy II,31.291151,-97.260738
Cascade Solar (TX),29.205355,-96.023384
"Persimmon Creek Wind Farm 1, LLC",36.174278,-99.349164
"Hanover Solar, LLC",34.800947,-77.213772
John A Logan College Solar,37.750571,-89.085297
Bartow Solar Energy LLC,27.925984,-81.819102
Morning View,35.546315,-79.742842
Copperfield,35.340067,-79.991158
Hopewell Friends,35.62845,-79.8727
Kearney NPPD Solar Project,40.721688,-99.041196
Staunton,39.45746,-87.20824
Bar D,39.923679,-108.462709
Fort Bliss (DEA EPIC),31.829986,-106.372861
Johnstown,42.999179,-74.314787
Sholes Wind Energy Center,42.3119,-97.3647
NRG Chalk Point CT,38.5444,-76.6861
"Stryker 22, L.L.C.",40.66538,-75.144467
Plumsted 537 LLC,40.1094,-74.497779
BNB Camden Solar,39.93903,-75.10802
National Raisin,36.624512,-119.673088
Toyota HQ Plan,33.084219,-96.84113
Solean Solar Project,42.086926,-78.448212
Lincoln Ave Solar Project,40.78144,-73.083437
Blydenburgh Solar Project,40.815331,-73.182407
Redstone Arsenal,34.610987,-86.611551
Holtsville Solar Project,40.797667,-73.033977
Sharon Springs,42.775105,-74.567145
Amsterdam North,42.953622,-74.119802
Amsterdam South,42.948957,-74.126159
Phoebe Solar,31.843422,-102.868295
Springfield Solar Project,40.032087,-74.647387
"Stratford Solar Center, LLC",36.660483,-76.56093
Parkview Battery,42.26,-85.649722
Yeoman Creek,42.391136,-87.849411
Ivester Wind Farm,42.33327,-92.946436
McGinness Hills 3,39.5963,-116.8942
Punkin Center Battery Storage,33.87581,-111.31356
Susquehanna University Solar,40.795166,-76.882525
Bowie State Solar,39.019083,-76.759479
Pegasus Wind,43.452003,-83.50721
Kearsarge Oppenheim CSG,43.060223,-74.736424
"Blackville Solar Farm, LLC",33.342619,-81.258933
"Frontenac Holdco LLC, CSG",44.501673,-92.358711
Galloway Solar Farm,31.264376,-99.533084
Tahoka Wind,33.150904,-101.679188
Sunlight Beacon,41.494632,-73.981635
Viridity Energy Solutions ACUA,39.381969,-74.445146
"Cumblerland Land Holdings, LLC",34.94974,-86.868053
Casa Mesa Wind Energy Center,34.604989,-103.966089
"Armadillo Flats Wind Project, LLC",36.300964,-97.567042
Georgia-Pacific Taylorsville Plywood,31.837173,-89.4635
Saint Albans Solar,44.779729,-73.105823
Techren Solar II LLC,35.867258,-114.956428
Techren Solar III LLC,35.844106,-114.9713
Techren Solar IV LLC,35.892658,-114.936525
Adams Nielson Solar,46.95528,-118.621244
WHA Southbridge Solar Park,39.723796,-75.54737
1634 Solar,34.3368,-80.081493
Abbot Solar,33.678358,-80.240292
Ace Solar,34.722882,-82.525795
Bani Solar,33.953775,-79.93713
Blacktip Solar,33.900481,-79.755961
Bloom Solar,33.610454,-80.336613
Bond Solar,33.617189,-80.362997
Gary Solar,34.199094,-80.221678
Goldenrod Solar,33.962884,-79.562891
Jessamine Solar,34.230544,-79.390606
Pelzer Solar I,34.657642,-82.501964
