longitude,latitude,name
-94.061315,35.452309,"Mulberry, City Of"
-95.690641,30.402122,Montgomery Wwtp
-94.629528,30.117111,City Of Daisetta Wwtp
-97.87,29.980833,City Of Kyle Wwtf
-92.246249,32.894022,Town Of Marion
-157.850868,21.292392,Unknown
-97.821667,30.555278,Block House Mud
-98.944444,31.274167,City Of Richland Springs Wwtp
-75.6338,41.45008,Throop Wwtp
-67.061012,18.048017,Prasa Lajas Wwtp
-74.353083,41.401833,Goshen (V) Wwtf
-84.015056,34.079333,Buford Southside Wpcp
-83.952547,33.053547,Ga Training Center (Forsyth)
-82.934167,38.333889,Grayson Stp
-97.803417,45.597167,"Langford, Town Of"
-91.187139,35.719139,"Tuckerman, City Of"
-90.693915,34.572157,Southland Improvement District
-91.5635,39.269972,Farber Wwtf
-95.617444,30.026332,Nw Harris County Mud 15 Wwtp
-92.654595,32.813754,"Bernice, Town Of"
-96.997612,31.968462,City Of Bynum Wwtp
-111.942439,40.842445,South Davis Sewer District-South Plant
-95.720058,29.9895,Harris County Mud 391 Wwtp
-92.663889,36.220833,"Yellville, City Of"
-79.465556,42.246389,Chautauqua Heights Sd Wwtp
-91.199444,41.268333,Grandview City Of Stp
-96.2385,42.71986,Merrill City Of Stp
-82.72963,38.54108,"Raceland, City Of"
-81.758738,38.368206,City Of Dunbar Sanitary Board
-77.641008,36.199617,Enfield Wwtp
-106.05,39.266667,"Alma, Town Of"
-80.246265,35.769982,Lexington Regional Wwtp
-92.425689,30.48159,"Eunice, City Of- Wastewater Treatment Facility"
-97.921389,26.305333,City Of La Villa
-83.981758,30.873981,Thomasville Wpcp
-90.43375,35.811028,"Lake City, City Of"
-94.730417,36.786528,Ottawa Co Rural W&S Dist #1
-107.795833,38.202778,Fairway Pines Wwtp
-87.063583,39.412889,Center Point Wwtp
-87.14105,40.9336,"Brook Wwtp, Town Of"
-115.550025,32.779939,"Us Navy, Naf El Centro"
-106.185331,35.827554,Los Alamos County-White Rock P
-95.964448,47.292355,Mahnomen
-90.549194,37.937194,Bonne Terre Nw Wwtf
-157.850868,21.292392,Unknown
-98.644444,42.445278,O'Neill Wastewater Treatment Facility
-87.8586,32.90843,Greentrack Hcr Lagoon
-91.976333,30.282667,Lafayette Consolidated Government - Northeast Wwtp
-92.92238,32.523209,"Arcadia, Town Of-Wwtp"
-89.976944,38.498333,"Belleville Stp #1, City Of"
-94.148246,33.358737,Wagner Creek Wwtp
-90.170833,29.841667,Jefferson Parish Department Of Sewerage- Bridge City Wwtp
-95.000206,29.729394,Unknown
-101.7382,48.31731,Berthold City Of
-108.317222,39.150833,Govt Highline Fishscreen Fac.
-105.490551,39.800303,Gilpin County School Wwtf
-79.528333,39.660278,Preston County Sewer Psd
-91.136028,38.975222,Hawk Point Wwtf
-82.158736,35.639021,Old Fort Wwtp
-100.689867,46.764583,Lincoln City Of
-74.310472,40.838667,Caldwell Wastewater Treatment
-74.94322,39.780115,Berlin Borough Wpc Plant
-74.202366,40.220946,Msc Traing Ctr
-75.014891,39.849557,Somerdale  Boro Stp
-95.10677,45.487775,Brooten
-96.273245,46.979476,Hitterdal_Wwtf
-83.769444,38.127222,Bath Co Industrial Park
-97.769139,29.284167,City Of Nixon Wwtp
-98.018083,33.643417,City Of Bellevue Wwtp
-101.28261,48.96991,Antler City Of
-86.124361,39.988528,Carmel Wwtp
-84.092528,34.189722,City Of Cumming - Lanier Beach South
-74.043,41.4473,Cornwall (T) Firthcliff Stp
-83.905,36.848333,Barbourville Stp
-117.0307,46.738987,"Moscow, City Of - Moscow  Wwtp"
-96.792194,32.19875,Avalon Wwtf
-98.103332,32.708336,Willow Creek Wwtp
-97.395694,31.412417,Mcgregor South Wwtf
-98.07633,46.36389,Verona City Of
-74.6136,40.0379,Wrightstown Borough Stp
-82.448333,38.3975,Huntington Wwtp
-89.6125,35.620556,Covington Stp
-84.086111,33.876722,Gwinnett Co-Yellow River Wpcp
-76.491667,39.295278,Back River Wwtp
-82.863521,40.390118,Ohio Retreat Center
-111.17733,47.4914,Oswood Construction - Replace Military Working Dog Kennel
-107.87921,37.264313,Durango City Of
-122.869744,38.436857,Graton Csd Wwtf
-87.888333,40.561667,Cissna Park Stp
-95.363528,29.578833,Southdown Wwtf
-97.284192,32.397043,City Of Keene Wwtp
-91.947222,34.248333,Usacoe-Pine Bluff Marine Term.
-115.650556,32.855833,Imperial Wpcp
-74.204583,43.054611,Broadalbin (V) Wwtp
-72.650828,41.586897,Mattabassett District Cromwell
-91.353119,40.396151,Hamilton Stp
-88.471667,39.708333,"Arthur Stp, Village Of"
-90.472311,30.482414,"Hammond, City Of- South Slough Wetland Wastewater Assimilation Project"
-93.168056,35.251667,Usa-Coe Dardanelle Marine Term
-83.038083,32.335556,Cadwell (Town Of) Wpcp
-93.42183,30.438811,"Dequincy, Town Of"
-91.075,40.033056,Camp Point Stp Village Of
-75.813889,39.528333,Chesapeake City South Wwtp
-74.250833,40.910278,Mountain View Stp
-75.074895,39.833446,Chews Landing Wtf
-107.840893,35.411419,Unknown
-94.951983,35.891259,Tahlequah Pwa
-96.629972,32.867889,City Of Garland
-110.712934,39.539133,Price River Water Improve Dist
-94.915328,33.57275,City Of Annona
-99.715639,33.975917,City Of Crowell Wwtp
-91.9975,35.513333,Usdifws-Greers Ferry Fish Hatchery
-93.536722,39.098722,Alma Sewage Treatment Lag
-91.275676,34.295378,"Dewitt, City Of"
-84.724028,31.567472,City Of Edison Wpcp
-71.145916,41.951935,Mansfield W P A P
-157.850868,21.292392,Unknown
-91.970222,35.014056,"Ward, City Of"
-98.021056,28.988278,City Of Falls City Wwtp
-76.856111,40.239078,Harrisburg Advanced Wwtf
-81.102019,38.06511,Fayetteville (Wvawc) Wwtp
-95.451583,29.974083,Rankin Road West Mud Wwtp
-96.478583,31.660167,Mexia Wwtf
-76.23649,39.14616,Rock Hall Wwtp
-99.175953,32.109167,City Of Cross Plains Wwtp
-76.82361,39.08217,Md. City Water Reclam. Fac.
-97.780222,27.803167,Banquete Wwtp
-73.490457,41.290262,"Ridgefield, Town Of (Main)"
-89.848333,39.058333,"Wilsonville Stp, Village Of"
-88.308333,37.445,"Elizabethtown, Village Of"
-95.107306,29.749889,Jacintoport Terminal Wwtp
-90.87467,34.5506,"Marvell, City Of"
-95.660222,29.868556,Nw Harris County Mud 16 Wwtp
-96.150417,36.220389,"Sand Springs(Main Plant), City Of"
-91.432306,43.997556,Trempealeau Wastewater Treatme
-88.27475,44.872167,Gillett Wastewater Treatment F
-102.944842,46.107394,Reeder City Of
-100.92995,48.06021,Velva City Of
-88.051667,41.911667,"Glendale Heights, Village Of"
-94.335167,30.02575,City Of China Wwtp
-86.864694,40.59275,Brookston Municipal Wwtp
-122.66231,45.62454,Western Federal Lands - Going To The Sun Road Phase Xi
-79.83755,42.233114,North East Borough Stp
-95.928556,29.656056,Ft. Bend County Mud 81 Wwtp
-106.089217,35.62506,Santa Fe Wwtp
-73.612194,41.410028,Blackberry Hill San Sd Stp
-104.983333,40.236944,"Mead, Town Of"
-81.962971,35.340887,Town Of Rutherfordton Wwtp
-81.908333,35.376389,Spindale Wwtp
-95.937167,29.263278,Boling Wwtp
-97.061694,43.191278,Viborg - City Of
-108.521944,46.446389,City Of Roundup Wwtp
-75.692691,41.387024,Scranton Sewer Authority Wwtp
-104.78425,38.734278,Fort Carson - Training Support Center
-83.97074,35.916749,Knoxville-Fourth Creek Stp
-82.7175,37.348889,Wheelwright Stp
-90.368333,39.481667,"Roodhouse Stp, City Of"
-87.895,39.01,"Oblong Wwtp, Village Of"
-86.511972,39.681222,Clayton Wwtp
-81.13499,36.15157,Wilkesboro - Cub Creek Wwtp
-80.904239,35.197086,Charlotte-Irwin Creek Wwtp
-89.378688,38.087173,"Pinckneyville Stp #1, City Of"
-89.8514,40.0124,"Petersburg Stp, City Of"
-93.745533,32.696964,Town Of Benton Wwtp
-77.099119,39.003914,National Institutes Of Health
-81.1345,36.161333,Town Of North Wilkesboro Wwtp
-104.04462,47.85633,Fairview Mt City Of
-91.878694,34.795369,"Lonoke, City Of"
-97.45863,46.25925,Milnor City Of
-84.678685,33.532923,City Of Palmetto
-80.938927,35.384071,Mcdowell Creek Wwtp
-90.088333,41.026667,"Victoria Stp, Village Of"
-157.840667,21.289278,Yacht Harbor Towers Aouo
-87.987222,41.940278,"Addison North Stp, Village Of"
-76.84319,38.91284,Ms4 Prince George'S County
-84.589722,35.425833,Athens Ub-North Mouse Creek Stp
-95.26086,29.71203,City Of Houston
-92.039583,39.798278,Shelbyville Wwtf
-87.618333,45.103889,Menominee Wwtp
-107.806667,37.491667,Tamarron Wwtp
-100.429222,29.276056,Brackettville Ft Clark Wwtp
-94.072611,38.489194,Creighton Wwtf
-93.737817,30.831979,City Of Newton Wwtp
-89.493333,37.623333,"Grand Tower Stp, City Of"
-99.30062,46.89303,Medina City Of
-92.518194,39.295611,Higbee Wwtf
-98.006278,30.443389,Lago Vista
-117.135865,32.689496,Unknown
-101.213361,30.673611,Crockett County Wcid 1 Wwtp
-80.150062,39.902575,Franklin Township Wwtp
-90.913968,38.462917,"Fcpwsd #3, Rainbow Lake Estates Wwtf"
-89.34,40.775,Metamora South Stp
-78.080335,39.558402,Woods Ii Subdivision
-93.630556,32.561389,"Bossier, City Of- Wwtp"
-74.220417,40.609387,Linden Roselle Sewage Auth
-80.77653,41.74291,Jefferson Wwtp
-97.420972,45.609917,"Eden, Town Of"
-98.4565,47.173738,Wimbledon City Of
-105.251944,39.7025,Forest Hills Metropolitan Dist
-105.915833,40.171944,Willow Creek Lagoons
-116.143059,33.655856,Coachella Sd #2 Npdes 97-041
-88.359424,39.475228,"Mattoon Stp, City Of"
-122.080276,38.220275,Fairfield-Suisun Wwtp & Its Collection System
-102.191944,40.085278,"Wray, City Of"
-80.87438,41.53509,Orwell Village Wwtp
-73.24276,42.407678,Pittsfield W W T P
-97.178918,33.696739,City Of Gainesville Wwtp
-90.77369,41.74157,Dixon City Of Stp
-111.920492,43.699006,"Rigby, City Of - Rigby Wwtp"
-88.460778,43.513694,Theresa Wwtp
-100.195,41.4218,Arnold Wastewater Treatment Facility
-107.735,38.7877,Hotchkiss Town Of
-106.393632,40.057925,Kremmling Sanitation District
-101.5646,46.419633,Carson City Of
-84.704663,35.852295,Rockwood Stp
-98.731944,29.494167,Northside Isd Taft Hs Wwtf
-76.652743,38.905946,Davidsonville Housing
-122.244167,47.47675,King County South Wwtp
-97.902167,26.171278,Mercedes Wwtp
-77.712565,39.127678,Basham Simms Wastewater Facili
-82.926703,34.334977,Hartwell
-85.713889,39.671972,Morristown Wwtp
-84.676614,39.101005,Muddy Creek Wwtp
-160.5,55.5,"Sand Point, City Of"
-101.883278,41.089861,Brule Wastewater Treatment Facility
-98.547381,41.119309,Dannebrog Wastewater Treatment Facility
-77.798611,39.431694,Shepherdstown Corp Of
-82.69628,38.51335,Boyd & Greenup Sd #1
-96.823469,47.461627,Shelly
-93.680889,36.556278,Uscoe Highway M Park
-86.099694,40.668778,"Bunker Hill Wwtp, Town Of"
-81.083056,29.293611,"Ormond Beach, City Of - Ormond Beach Wwtf"
-92.151961,37.688557,Flw - Range 12
-79.697194,39.409389,Camp Dawson Training Facility
-91.115722,42.545583,New Vienna City Of Stp
-100.320028,44.345889,"Pierre, City Of"
-97.191667,42.956667,"Volin, Town Of"
-92.4458,43.0328,Ionia City Of Stp
-92.52361,41.07528,"Chillicothe,City Of-(Wapello Rural Water Assn)."
-95.089722,42.268611,Wall Lake City Of Stp
-96.661917,33.717861,North Texs Regional Airport Wwtf
-75.112119,39.897335,Gloucester City Wwtp
-99.75145,46.86859,Dawson City Of
-84.533889,38.063333,Lexington Town Branch Stp
-97.477222,35.404306,"Valley Brook, Town Of"
-92.241389,34.609722,145Th  Street Water And Sewer Improvement District No. 345 Of Pulaski County
-91.444444,33.713611,"Tillar, City Of"
-98.170833,26.1725,City Of Pharr Wwtp
-74.290194,41.619444,Crawford Pine Bush Stp
-114.485872,42.609632,"Twin Falls, City Of - Twin Falls Wwtp"
-72.607367,41.966541,"Enfield Potw, Town Of"
-82.018056,33.422778,"Augusta,  City Of"
-119.412133,36.311867,Water Conservation Plant
-85.486306,39.326722,Greensburg Wwtp
-97.964778,29.560278,Walnut Branch Wwtp
-95.38075,40.188333,Craig Sanitary Sewer Lago
-81.141503,38.783423,Mt Zion Psd
-88.606944,41.643611,"Sandwich Stp, City Of"
-73.241279,42.286286,"Lee Wwtp, Town Of"
-96.391444,33.825639,Achille Pwa
-88.7543,39.5211,"Findlay Stp, Village Of"
-88.348333,38.691667,Village Of Clay City Stp
-107.840893,35.411419,Unknown
-81.679194,38.375,Mt Tyler Psd
-92.77535,41.57499,Lynnville City Of Stp
-93.70602,41.76558,"Polk City, City Of Stp"
-91.162609,40.823978,West Burlington City Of Stp
-73.97525,40.830417,Bluff Road Outfall
-79.1375,39.370806,Elk Garden Town Of
-81.76,38.946111,Northern Jackson Co Psd
-79.965611,38.931694,Norton Harding Jimtown Psd
-80.491479,36.210739,East Bend Industrial Park Wwtp
-84.760694,33.784167,Douglasville North Wpcp
-95.781423,29.579015,Fort Bend County Mud 19 Wwtp
-84.87975,33.742639,Villa Rica (North Sweetwater)
-97.564694,27.859,Allison Wwtp
-121.371694,47.360278,Wa Dot - I-90 Phase 1C Hyak To
-92.336278,39.286861,Clark Wwtf
-94.349778,39.442361,Holt Wastewater Lagoon
-92.206667,34.825,"Sherwood, City Of-South Facility"
-97.951333,44.918694,Raymond - Town Of
-95.182972,30.099917,Montgomery Co. Mud No. 24-Wwtp
-84.55771,35.280073,Etowah Stp
-93.641361,47.750083,Bigfork
-80.217584,39.007876,"Buckhannon, City Of"
-124.3341,42.0875,Rainbow Rock  Stp
-97.889722,28.877778,City Of Karnes City Main St Ww
-70.67919,42.61087,Gloucester W P C F
-78.80555,40.675567,West Branch Sewer Authority Wwtp
-92.2721,43.4561,Lime Springs City Of Stp
-91.4731,42.3544,Ryan City Of Stp
-99.55768,46.2593,Wishek City Of
-102.397172,48.316989,Stanley City Of
-98.1939,46.653213,Litchville City Of
-91.773611,43.146111,Ossian City Of Stp
-90.532778,38.275556,Sandy Branch Subdivision Wwtf
-78.83293,35.71007,Apex (Town Of) Water Reclamation Facility
-77.982207,34.731002,Wallace Regional Wwtp
-100.61918,48.092425,Karlsruhe City Of
-98.78223,45.94358,Forbes City Of
-98.33298,46.60712,Marion City Of
-98.83495,48.66892,Munich City Of
-116.757658,46.73017,"Troy, City Of - Troy Wwtp"
-77.182758,38.600397,Naval Suport Facility
-85.783806,39.297083,Hope Wwtp
-81.2642,29.4644,"Bunnell, City Of - Bunnell Wwtf"
-119.19,45.74,Echo Stp
-93.807196,30.227319,Mauriceville Mud Wwtp
-73.910639,40.918972,Yonkers Joint Wwtp
-87.02041,30.70972,"Repair Of Aprons, Runways, Tax"
-94.830083,40.54925,Hopkins Wwtf
-93.788361,37.706833,Stockton Wwtf
-96.948688,45.544127,Peever - Town Of
-95.22638,41.77752,Irwin City Of Stp
-95.61887,41.4457,Neola City Of Stp
-157.850868,21.292392,Unknown
-80.78647,41.9034,Ashtabula Wpcp
-81.39877,41.41977,Chagrin Falls Meadow Lane Wwtp
-80.54401,40.82919,East Palestine Wwtp
-85.675889,31.289389,Daleville City Of Se Lagoon
-91.85956,43.1785,Calmar City Of Stp
-70.24,43.716111,Falmouth Wwtf
-82.683056,28.206389,Mitchel Wtp Improvements
-97.983083,44.434694,Yale - Town Of
-96.48529,42.32739,Homer Wastewater Treatment Facility
-97.26271,40.76748,Beaver Crossing Wastewater
-91.734222,39.20525,"Monroe County Pwsd#2, Rush Hill"
-95.714389,29.839944,Harris County Mud 284 Wwtp
-97.270472,34.186556,"Lone Grove, City Of  - North Wtf"
-75.070451,39.977613,Pennsauken Sewerage Authority
-82.325327,29.63485,"Gainesville, City Of - Gru/ Main Street Wrf"
-81.38489,25.85347,City Of Everglades City Wwtf
-89.878496,29.881224,St. Bernard Parish-Riverbend Oxidation Pond/Poydras-Verret Wetland
-83.00137,36.193693,Lick Creek Valley Wtp
-82.83959,38.5792,Greenup Stp
-97.36947,47.50351,Portland City Of
-85.905833,41.071833,Silver Lake Wwtp
-95.540472,29.550778,Palmer Plantation Wwtf
-77.262465,37.293442,Hopewell Wwtp
-85.213243,42.87697,Clarksville-Morrison Lake
-88.074759,36.04756,Camden Hcr Lagoon
-88.695,41.528333,Sheridan Sanitary District Stp
-95.632543,32.77307,City Of Alba Wwtp
-90.933629,30.455694,"Denham Springs, City Of"
-115.54775,48.403361,Bonneville Power Admin - Libby Troy 115Kv Transmission Line Rebuile
-101.02791,47.28855,Washburn Wtp
-98.729861,35.749549,Thomas Pwa
-121.612278,39.1075,Yuba City Wwtf
-87.961667,32.465833,Demopolis Airport Ind Pk Wwtp
-84.336667,33.703797,City Of Atlanta East Area Cso
-81.8414,35.2058,Riverstone Industrial Park Wwtp
-73.402528,43.546917,Whitehall (V) Wwtp
-114.423654,42.947405,"Shoshone, City Of - Shoshone Wwtp"
-97.624944,26.174972,San Benito Wwtf
-82.575444,41.311278,Edison High School
-89.681389,37.188306,Chaffee Wwtf
-92.266722,37.147361,Mountain Grove West Wwtp
-122.491642,37.632158,Npd Maj-Pacifica Wwtp
-90.200278,33.465003,Rising Sun Subdivision
-90.8383,42.31,"Bernard, City Of-Stp"
-96.11812,40.72341,Otoe Wastewater Treatment Facility
-82.13283,38.43638,City Of Milton
-81.769722,36.885833,Saltville Town - Wwtp
-95.632017,32.509222,City Of Van Wwtf
-95.168806,35.922333,Hulbert Public Works Authority
-78.595583,42.8275,Elma (T) Sd#5
-96.56375,43.298694,"Canton, City Of"
-86.531944,30.657222,Special Forces Ammunition Stor
-88.563933,30.365061,Pascagoula Potw
-78.8375,39.560806,Facilities Restoration Fy 2004
-84.59343,38.682,"Dry Ridge, City Of"
-86.207063,37.490437,Clarkson Stp
-76.527778,43.456111,Oswego (C) West Side Stp
-85.288194,34.691639,Lafayette Wpcp
-85.335639,34.119194,"Cave Spring, City Of"
-84.262837,33.573489,Clayton Co. Water Auth-Ne Wrf
-102.4211,46.89908,Taylor City Of
-80.942975,26.724999,City Of Clewiston Wwtp
-81.53194,40.10835,Salt Fork Sp Sugartree Marina Wwtp
-88.728722,34.172389,Verona Potw
-88.0911,37.0767,Eddyville Stp
-98.305861,32.770944,Palo Pinto County Wwtf
-70.9841,42.9803,Rockingham County
-77.3697,34.7231,Mcb Camp Lejeune Borrow Pit 10
-80.646111,28.523611,John F. Kennedy Space Center -
-91.324222,38.419167,Gerald North Wwtf
-120.6518,47.59744,Leavenworth Potw
-90.4092,31.7084,Wesson Potw
-95.495,29.818611,Hunterwood Municipal Utility D
-95.422972,30.062694,Harris County Mud 249 Wwtp
-111.752778,34.758889,Big Park Improv Dist Plant #1
-112.317304,34.591385,Prescott Wwtf
-86.6942,30.4136,Hurlburt Field
-94.879833,39.916667,Amazonia Lagoons
-93.9069,42.6497,"Eagle Grove, City Of Stp"
-95.821111,42.822778,Marcus City Of Stp
-76.986363,38.530677,La Plata Wwtp
-71.323864,43.291201,Pittsfield Wastewater Treatment Facility
-93.69706,38.57507,Leeton Wastewater Treatment Facility
-90.131361,32.133333,Florence Potw
-87.96,41.881667,"Villa Park Wet Weather Stp, Village Of"
-96.346131,41.422195,Fremont Wastewater Treatment Facility
-76.030222,44.289972,Thousand Island Park Stp
-83.380611,34.978889,Dillard Wpcp
-89.198333,37.085,"Mounds Stp, City Of"
-81.46442,41.49379,Ursuline College
-133.227778,55.771389,Winter Harbor
-82.535889,39.759389,Fairfield Co Pleasant Lea Stp
-87.978889,30.905556,Integra Water Creola Llc  Wwtp
-92.171194,37.699444,Flw - Urban Breach Facility
-83.06476,40.354134,Usda Forest Service
-90.591667,34.498056,"West Helena, City Of - Water Utilities"
-76.460964,39.987626,Lasa- Susquehanna Water Pol Cntrl Fac
-82.8161,37.4481,Wayland Stp
-72.49205,42.780338,Hinsdale Wwtp
-91.871611,39.182194,Mexico Wwtp
-93.495139,38.962833,Emma South Wwtf
-92.172737,38.488108,Churchview Treatment Plant
-98.578333,29.360833,Us Dept Of The Air Force
-93.929917,40.468194,Blythedale Wwtf
-94.185183,43.769182,Winnebago Wwtf
-92.373195,44.220264,Hammond
-74.55431,40.66591,Vet Aff Nj Health Care System
-96.7282,40.3876,Pickrell Wastewater Treatment Facility
-95.41034,41.3022,Oakland City Of Stp
-90.847639,38.480222,"Fcpwsd#3, Twin View Wwtp"
-75.710611,44.159,Philadelphia (V) Wwtp
-96.743083,34.960944,"Konawa, City Of"
-90.01705,36.800557,Stoddard Co Common Sewer
-91.006667,42.453889,Farley City Of Stp
-93.07316,47.39348,Keewatin Wwtf
-96.18927,42.96658,Maurice City Of Stp
-85.335139,41.627528,Lagrange County Rsd - Fish & Royer Lakes Wwtp
-131.538333,55.293333,Mountain Point Wwtf
-75.2843,39.8307,Greenwich Township Stp
-85.434167,38.376389,Buckner Stp
-91.123716,30.286584,Sunshine Wwtp
-88.755,40.34,"Leroy Stp, City Of"
-95.009639,30.627694,Polk County (Southland Park)
-85.30935,35.04392,Tenn Valley Nottely Hydrp Plnt
-98.804861,29.309694,City Of La Coste Wwtp
-92.150054,37.689715,Flw - Range 11 Automated Field Fire
-95.487361,34.200139,Antlers Pwa
-83.961833,34.530444,"Dahlonega, City Of"
-85.76744,38.6931,Scottsburg Wwtp
-90.874611,38.790583,"Sccpwsd #2, Boone Ridge"
-104.757,39.715722,Buckley Air Force Base - Family Camp Grounds
-111.186806,47.539472,Sun Star Llc - Minuteman Village - Repair Damaged Housing
-77.555,34.773889,Jacksonville Wwtf
-77.415796,35.355719,Contentnea Sewerage District Wwtp
-90.345833,33.378722,Morgan City Water And Sewer Association
-98.95367,41.25378,Loup City Wastewater Treatment Facility
-94.015815,30.099711,Clover Leaf Wwtf
-85.6075,38.333056,Timberlake Wqtc Msd
-93.575209,48.522363,North Koochiching Ssb
-87.405713,39.098827,Sullivan Wwtp
-75.07135,39.89444,Audubon Borough Stp
-88.528333,33.811111,Aberdeen Potw East
-89.842222,31.228278,Lampton Sewer District Potw
-80.62396,40.51764,Stratton Wwtp
-82.645167,41.230361,Norwalk American Legion Post 4
-83.5,42.65,Oakland Co Dfw-Sub Knolls Wwtp
-75.128232,39.955113,Camden City Of
-121.335556,37.937778,Stockton Regional Wastewater Control Facility
-112.777222,46.185556,Mt State Hospital Wwtp
-94.4256,43.82655,Truman Wwtf
